County_,Pollutant_,Year_,Daily Max 1-hour SO2 Concentration_mean,Daily Max 1-hour SO2 Concentration_median,Daily Max 1-hour SO2 Concentration_<lambda_0>,Daily Max 1-hour SO2 Concentration_<lambda_1>,Daily Max 1-hour SO2 Concentration_<lambda_2>,Daily Max 8-hour Ozone Concentration_mean,Daily Max 8-hour Ozone Concentration_median,Daily Max 8-hour Ozone Concentration_<lambda_0>,Daily Max 8-hour Ozone Concentration_<lambda_1>,Daily Max 8-hour Ozone Concentration_<lambda_2>,Daily Max 8-hour CO Concentration_mean,Daily Max 8-hour CO Concentration_median,Daily Max 8-hour CO Concentration_<lambda_0>,Daily Max 8-hour CO Concentration_<lambda_1>,Daily Max 8-hour CO Concentration_<lambda_2>,Daily Mean PM2.5 Concentration_mean,Daily Mean PM2.5 Concentration_median,Daily Mean PM2.5 Concentration_<lambda_0>,Daily Mean PM2.5 Concentration_<lambda_1>,Daily Mean PM2.5 Concentration_<lambda_2>,Daily Mean PM10 Concentration_mean,Daily Mean PM10 Concentration_median,Daily Mean PM10 Concentration_<lambda_0>,Daily Mean PM10 Concentration_<lambda_1>,Daily Mean PM10 Concentration_<lambda_2>
Marion,PM25,2018,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.458119658119658,6.8,4.7,6.8,9.8,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marion,PM25,2019,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.621212121212121,7.4,4.75,7.4,9.55,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marion,PM25,2020,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.052702702702702,6.25,4.75,6.25,8.775,15.001963779183942,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marion,PM25,2021,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.935164835164835,7.2,4.6,7.2,10.55,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marion,PM25,2022,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.093162393162393,6.4,5.0,6.4,8.5,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marion,PM25,2023,4.524664125245199,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.38135593220339,7.0,4.8,7.0,9.275,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marion,PM25,2024,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,6.628571428571428,6.1,3.6750000000000003,6.1,9.125,15.001963779183942,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2018,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,10.101063829787234,9.4,6.625,9.4,12.8,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2019,4.524664125245199,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,9.224576271186441,8.1,6.025,8.1,11.7,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2020,4.524664125245199,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.59406779661017,7.4,5.2,7.4,9.275,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2021,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,11.403427172582619,9.5,6.7,9.5,14.6,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2022,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,10.1746126340882,8.9,6.3,8.9,12.4,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2023,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,11.03737244897959,9.3,6.6,9.3,12.7,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,PM25,2024,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.587665198237886,7.0,5.0,7.0,9.2,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2018,2.4767123287671233,2.0,2.0,2.0,3.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2019,3.438395415472779,3.0,2.0,3.0,5.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2020,3.5644699140401146,3.0,3.0,3.0,4.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2021,3.6537396121883656,3.0,3.0,3.0,4.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2022,3.117808219178082,3.0,2.0,3.0,4.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2023,1.7348066298342542,2.0,1.0,2.0,2.75,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Marshall,SO2,2024,1.602189781021898,1.0,1.0,1.0,2.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158819,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2018,6.0654178674351575,1.8,0.7,1.8,5.7,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158819,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2019,5.947222222222222,1.5,0.0,1.5,7.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2020,6.430939226519337,1.0,0.0,1.0,7.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2021,5.101408450704225,2.0,0.0,2.0,5.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2022,3.547550432276657,1.0,0.0,1.0,4.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158819,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2023,4.5497237569060776,1.0,0.25,1.0,6.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mason,SO2,2024,9.745454545454546,2.0,1.0,2.0,12.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mineral,SO2,2018,17.453867403314916,2.1,0.8,2.1,9.3,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mineral,SO2,2019,9.55203488372093,2.2,1.6,2.2,3.1,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Mineral,SO2,2020,1.1970149253731344,1.2,1.0,1.2,1.4,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2018,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04006276150627615,0.04,0.034,0.04,0.047,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2019,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0430042194092827,0.043,0.038,0.043,0.049,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2020,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.040817391304347826,0.042,0.035250000000000004,0.042,0.047,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2021,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04118357487922705,0.042,0.035,0.042,0.047,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.001963779183942,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2022,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.03888725490196079,0.039,0.03475,0.039,0.044,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2023,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04398319327731092,0.045,0.038,0.045,0.05,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,Ozone,2024,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04523529411764706,0.046,0.039,0.046,0.052,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2018,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,6.803191489361702,5.9,4.0,5.9,8.575,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2019,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.198245614035088,6.95,4.6,6.95,8.975,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2020,4.524664125245199,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,6.250847457627119,5.7,4.125,5.7,7.4,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2021,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.770940170940172,6.7,4.7,6.7,10.0,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2022,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.011926605504587,6.1,4.7,6.1,8.9,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2023,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.410909090909092,6.85,4.7,6.85,9.2,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,PM25,2024,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,6.586206896551724,6.7,3.6,6.7,9.0,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2018,2.9375,2.0,1.0,2.0,3.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.001963779183942,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2019,2.781163434903047,2.0,1.0,2.0,3.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2020,1.6822157434402332,1.0,1.0,1.0,2.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.001963779183942,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2021,1.9721448467966574,1.0,1.0,1.0,2.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.001963779183942,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2022,2.0934065934065935,2.0,1.0,2.0,2.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2023,1.6140845070422536,1.0,0.0,1.0,2.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Monongalia,SO2,2024,2.0265486725663715,2.0,1.0,2.0,3.0,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2018,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04200409836065574,0.043,0.036,0.043,0.049,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2019,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04331687242798354,0.044,0.038,0.044,0.049,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2020,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04103043478260869,0.0415,0.035,0.0415,0.048,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2021,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04000411522633745,0.04,0.034,0.04,0.046,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2022,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.037795833333333334,0.0375,0.033,0.0375,0.043,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2023,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.042697095435684645,0.043,0.036,0.043,0.051,0.2687698592827962,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,Ozone,2024,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.04362396694214876,0.044,0.037,0.044,0.05,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,PM25,2018,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.568067226890756,6.9,5.05,6.9,9.3,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,PM25,2019,4.524664125245199,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.102542372881356,7.5,5.2,7.5,10.375,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,PM25,2020,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,6.678333333333333,6.2,4.55,6.2,8.1,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,PM25,2021,4.524664125245199,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.554237288135592,7.55,5.0,7.55,10.975,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,PM25,2022,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.354918032786885,7.05,5.025,7.05,8.95,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
Ohio,PM25,2023,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.98421052631579,7.1,5.325,7.1,9.85,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
