County,AQI_records_18,Good_18,Moderate_18,Unhealthy_sens_18,Unhealthy_18,Very_unhealthy_18,Hazardous_18,Max_AQI_18,90th_Percentile_AQI_18,Median_AQI_18,CO_18,NO2_18,O3_18,PM2.5_18,PM10_18,AQI_records_19,Good_19,Moderate_19,Unhealthy_sens_19,Unhealthy_19,Very_unhealthy_19,Hazardous_19,Max_AQI_19,90th_Percentile_AQI_19,Median_AQI_19,CO_19,NO2_19,O3_19,PM2.5_19,PM10_19
Washington,361,311,45,5,0,0,0,115,54,35,0,0,169,192,0,365.0,268.0,96.0,1.0,0.0,0.0,0.0,102.0,62.0,37.0,0.0,8.0,96.0,260.0,1.0
Washington,361,311,45,5,0,0,0,115,54,35,0,0,169,192,0,365.0,177.0,188.0,0.0,0.0,0.0,0.0,95.0,66.0,51.0,0.0,0.0,110.0,255.0,0.0
Washington,361,311,45,5,0,0,0,115,54,35,0,0,169,192,0,352.0,317.0,33.0,2.0,0.0,0.0,0.0,126.0,50.0,38.0,0.0,0.0,202.0,150.0,0.0
Washington,361,311,45,5,0,0,0,115,54,35,0,0,169,192,0,365.0,283.0,82.0,0.0,0.0,0.0,0.0,93.0,61.0,45.0,0.0,0.0,332.0,33.0,0.0
Aiken,110,92,18,0,0,0,0,93,61,42,0,0,110,0,0,113.0,103.0,10.0,0.0,0.0,0.0,0.0,97.0,50.0,37.0,0.0,0.0,113.0,0.0,0.0
Anderson,148,147,1,0,0,0,0,51,46,35,0,0,148,0,0,85.0,66.0,18.0,1.0,0.0,0.0,0.0,108.0,67.0,42.0,0.0,0.0,85.0,0.0,0.0
Anderson,148,147,1,0,0,0,0,51,46,35,0,0,148,0,0,234.0,177.0,55.0,2.0,0.0,0.0,0.0,105.0,71.0,44.0,0.0,0.0,234.0,0.0,0.0
Berkeley,152,143,9,0,0,0,0,67,47,33,0,0,152,0,0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,31.0,0.0,0.0,79.0,0.0,0.0
Berkeley,152,143,9,0,0,0,0,67,47,33,0,0,152,0,0,278.0,233.0,43.0,2.0,0.0,0.0,0.0,127.0,54.0,40.0,0.0,0.0,201.0,77.0,0.0
Charleston,359,269,90,0,0,0,0,79,55,41,0,2,63,294,0,357.0,262.0,95.0,0.0,0.0,0.0,0.0,76.0,56.0,42.0,0.0,0.0,41.0,315.0,1.0
Chesterfield,338,266,71,1,0,0,0,104,56,36,0,0,104,231,3,364.0,284.0,80.0,0.0,0.0,0.0,0.0,77.0,56.0,34.0,0.0,0.0,119.0,245.0,0.0
Chesterfield,338,266,71,1,0,0,0,104,56,36,0,0,104,231,3,280.0,235.0,45.0,0.0,0.0,0.0,0.0,87.0,54.0,40.0,0.0,0.0,209.0,71.0,0.0
Colleton,359,294,65,0,0,0,0,79,54,36,0,0,85,274,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,26.0,0.0,0.0,0.0,7.0,0.0
Darlington,142,133,9,0,0,0,0,87,48,40,0,0,142,0,0,122.0,110.0,12.0,0.0,0.0,0.0,0.0,90.0,50.0,38.0,0.0,0.0,122.0,0.0,0.0
Edgefield,330,250,80,0,0,0,0,90,56,39,0,0,96,234,0,361.0,234.0,127.0,0.0,0.0,0.0,0.0,90.0,57.0,43.0,0.0,0.0,47.0,314.0,0.0
Florence,359,270,89,0,0,0,0,76,57,39,0,0,0,359,0,361.0,243.0,118.0,0.0,0.0,0.0,0.0,73.0,57.0,41.0,0.0,0.0,0.0,361.0,0.0
Georgetown,326,326,0,0,0,0,0,44,27,15,0,0,0,0,326,92.0,91.0,1.0,0.0,0.0,0.0,0.0,52.0,25.0,14.0,0.0,0.0,0.0,0.0,92.0
Greenville,365,237,128,0,0,0,0,77,59,44,0,13,76,275,1,365.0,211.0,154.0,0.0,0.0,0.0,0.0,97.0,63.0,46.0,0.0,12.0,57.0,288.0,8.0
Horry,180,164,16,0,0,0,0,87,50,37,0,0,180,0,0,101.0,99.0,2.0,0.0,0.0,0.0,0.0,77.0,44.0,35.0,0.0,0.0,101.0,0.0,0.0
Lexington,362,234,128,0,0,0,0,93,58,43,0,0,0,353,9,365.0,230.0,135.0,0.0,0.0,0.0,0.0,69.0,58.0,44.0,0.0,0.0,0.0,360.0,5.0
Oconee,348,273,75,0,0,0,0,97,56,35,0,0,144,204,0,307.0,241.0,66.0,0.0,0.0,0.0,0.0,74.0,55.0,37.0,0.0,0.0,69.0,238.0,0.0
Pickens,152,132,20,0,0,0,0,84,54,40,0,0,152,0,0,99.0,77.0,22.0,0.0,0.0,0.0,0.0,84.0,64.0,44.0,0.0,0.0,99.0,0.0,0.0
Richland,365,266,98,1,0,0,0,101,58,41,2,3,107,253,0,365.0,322.0,43.0,0.0,0.0,0.0,0.0,93.0,51.0,37.0,0.0,0.0,275.0,85.0,5.0
Richland,365,266,98,1,0,0,0,101,58,41,2,3,107,253,0,365.0,245.0,120.0,0.0,0.0,0.0,0.0,93.0,58.0,42.0,1.0,16.0,81.0,267.0,0.0
Spartanburg,365,223,142,0,0,0,0,77,60,44,0,0,70,295,0,348.0,206.0,140.0,2.0,0.0,0.0,0.0,105.0,61.0,45.0,0.0,0.0,63.0,285.0,0.0
York,354,271,80,3,0,0,0,115,58,39,0,0,219,135,0,231.0,216.0,14.0,1.0,0.0,0.0,0.0,115.0,48.0,38.0,0.0,0.0,231.0,0.0,0.0
York,354,271,80,3,0,0,0,115,58,39,0,0,219,135,0,365.0,232.0,133.0,0.0,0.0,0.0,0.0,94.0,60.0,44.0,0.0,17.0,160.0,188.0,0.0
York,354,271,80,3,0,0,0,115,58,39,0,0,219,135,0,365.0,210.0,148.0,7.0,0.0,0.0,0.0,133.0,64.0,47.0,0.0,0.0,146.0,219.0,0.0
Brookings,365,297,67,1,0,0,0,101,57,38,0,0,258,91,16,365.0,273.0,87.0,5.0,0.0,0.0,0.0,126.0,66.0,43.0,0.0,0.0,311.0,44.0,10.0
Brown,121,104,15,1,0,0,1,421,53,32,0,0,0,118,3,365.0,349.0,16.0,0.0,0.0,0.0,0.0,74.0,47.0,35.0,0.0,0.0,365.0,0.0,0.0
Brown,121,104,15,1,0,0,1,421,53,32,0,0,0,118,3,122.0,104.0,18.0,0.0,0.0,0.0,0.0,80.0,53.0,25.0,0.0,0.0,0.0,119.0,3.0
Brown,121,104,15,1,0,0,1,421,53,32,0,0,0,118,3,361.0,265.0,96.0,0.0,0.0,0.0,0.0,97.0,58.0,40.0,0.0,0.0,120.0,241.0,0.0
Codington,365,260,104,1,0,0,0,103,57,39,0,0,0,310,55,361.0,295.0,66.0,0.0,0.0,0.0,0.0,83.0,55.0,32.0,0.0,0.0,0.0,316.0,45.0
Custer,365,311,54,0,0,0,0,89,54,41,0,0,332,33,0,96.0,95.0,1.0,0.0,0.0,0.0,0.0,51.0,23.0,8.0,0.0,0.0,0.0,96.0,0.0
Custer,365,311,54,0,0,0,0,89,54,41,0,0,332,33,0,236.0,235.0,1.0,0.0,0.0,0.0,0.0,58.0,26.0,14.0,0.0,0.0,0.0,0.0,236.0
Custer,365,311,54,0,0,0,0,89,54,41,0,0,332,33,0,362.0,352.0,10.0,0.0,0.0,0.0,0.0,84.0,48.0,40.0,0.0,0.0,340.0,22.0,0.0
Hughes,354,327,26,1,0,0,0,108,43,18,0,0,0,354,0,356.0,338.0,18.0,0.0,0.0,0.0,0.0,69.0,37.0,14.0,0.0,0.0,0.0,356.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,117.0,76.0,41.0,0.0,0.0,0.0,0.0,77.0,59.0,45.0,0.0,0.0,0.0,117.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,102.0,102.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,8.0,0.0,0.0,0.0,102.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,360.0,340.0,20.0,0.0,0.0,0.0,0.0,80.0,47.0,35.0,0.0,0.0,360.0,0.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,365.0,232.0,132.0,1.0,0.0,0.0,0.0,105.0,61.0,46.0,0.0,0.0,94.0,271.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,365.0,192.0,173.0,0.0,0.0,0.0,0.0,93.0,65.0,49.0,0.0,19.0,0.0,330.0,16.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,103.0,85.0,18.0,0.0,0.0,0.0,0.0,66.0,54.0,34.0,0.0,0.0,0.0,103.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,365.0,249.0,109.0,3.0,4.0,0.0,0.0,190.0,64.0,41.0,0.0,0.0,123.0,242.0,0.0
Jackson,365,305,59,1,0,0,0,123,55,42,0,0,286,77,2,365.0,343.0,22.0,0.0,0.0,0.0,0.0,63.0,49.0,38.0,0.0,2.0,328.0,35.0,0.0
Meade,362,361,1,0,0,0,0,53,37,29,0,0,311,0,51,365.0,358.0,7.0,0.0,0.0,0.0,0.0,80.0,44.0,36.0,0.0,0.0,361.0,0.0,4.0
Minnehaha,365,275,87,3,0,0,0,115,62,40,0,7,225,131,2,365.0,301.0,63.0,1.0,0.0,0.0,0.0,105.0,55.0,37.0,0.0,7.0,265.0,91.0,2.0
Pennington,365,263,100,2,0,0,0,118,61,36,0,16,0,233,116,361.0,267.0,90.0,4.0,0.0,0.0,0.0,117.0,61.0,33.0,0.0,10.0,0.0,175.0,176.0
Union,365,256,106,3,0,0,0,112,62,43,0,0,192,141,32,241.0,135.0,106.0,0.0,0.0,0.0,0.0,99.0,59.0,46.0,0.0,0.0,0.0,241.0,0.0
Union,365,256,106,3,0,0,0,112,62,43,0,0,192,141,32,365.0,167.0,198.0,0.0,0.0,0.0,0.0,100.0,63.0,52.0,0.0,33.0,0.0,332.0,0.0
Union,365,256,106,3,0,0,0,112,62,43,0,0,192,141,32,235.0,175.0,57.0,3.0,0.0,0.0,0.0,105.0,64.0,45.0,0.0,0.0,235.0,0.0,0.0
Union,365,256,106,3,0,0,0,112,62,43,0,0,192,141,32,365.0,313.0,52.0,0.0,0.0,0.0,0.0,88.0,53.0,26.0,0.0,0.0,0.0,364.0,1.0
Union,365,256,106,3,0,0,0,112,62,43,0,0,192,141,32,364.0,306.0,58.0,0.0,0.0,0.0,0.0,97.0,56.0,37.0,0.0,2.0,233.0,121.0,8.0
Anderson,229,196,33,0,0,0,0,90,61,40,0,0,229,0,0,85.0,66.0,18.0,1.0,0.0,0.0,0.0,108.0,67.0,42.0,0.0,0.0,85.0,0.0,0.0
Anderson,229,196,33,0,0,0,0,90,61,40,0,0,229,0,0,234.0,177.0,55.0,2.0,0.0,0.0,0.0,105.0,71.0,44.0,0.0,0.0,234.0,0.0,0.0
Blount,365,205,159,1,0,0,0,108,64,48,0,0,155,210,0,365.0,223.0,140.0,2.0,0.0,0.0,0.0,115.0,61.0,46.0,0.0,0.0,180.0,185.0,0.0
Claiborne,355,335,20,0,0,0,0,87,47,34,0,0,355,0,0,346.0,325.0,21.0,0.0,0.0,0.0,0.0,80.0,47.0,35.0,0.0,0.0,346.0,0.0,0.0
Davidson,365,164,196,4,1,0,0,151,67,52,0,8,62,295,0,350.0,199.0,151.0,0.0,0.0,0.0,0.0,92.0,61.0,47.0,0.0,0.0,0.0,350.0,0.0
Davidson,365,164,196,4,1,0,0,151,67,52,0,8,62,295,0,365.0,151.0,213.0,1.0,0.0,0.0,0.0,101.0,64.0,52.0,0.0,10.0,63.0,292.0,0.0
DeKalb,348,331,17,0,0,0,0,87,46,33,0,0,348,0,0,361.0,303.0,58.0,0.0,0.0,0.0,0.0,90.0,54.0,39.0,0.0,0.0,306.0,55.0,0.0
DeKalb,348,331,17,0,0,0,0,87,46,33,0,0,348,0,0,365.0,173.0,188.0,3.0,1.0,0.0,0.0,159.0,67.0,52.0,0.0,20.0,94.0,251.0,0.0
DeKalb,348,331,17,0,0,0,0,87,46,33,0,0,348,0,0,363.0,335.0,28.0,0.0,0.0,0.0,0.0,80.0,49.0,37.0,0.0,0.0,363.0,0.0,0.0
Dyer,356,257,99,0,0,0,0,83,56,38,0,0,0,356,0,360.0,275.0,85.0,0.0,0.0,0.0,0.0,66.0,54.0,35.0,0.0,0.0,0.0,360.0,0.0
Hamilton,365,193,171,1,0,0,0,101,65,48,0,0,112,253,0,316.0,214.0,102.0,0.0,0.0,0.0,0.0,81.0,58.0,44.0,0.0,0.0,0.0,316.0,0.0
Hamilton,365,193,171,1,0,0,0,101,65,48,0,0,112,253,0,344.0,204.0,139.0,1.0,0.0,0.0,0.0,105.0,61.0,47.0,0.0,0.0,137.0,207.0,0.0
Hamilton,365,193,171,1,0,0,0,101,65,48,0,0,112,253,0,365.0,214.0,149.0,2.0,0.0,0.0,0.0,119.0,64.0,47.0,0.0,0.0,145.0,220.0,0.0
Hamilton,365,193,171,1,0,0,0,101,65,48,0,0,112,253,0,323.0,321.0,2.0,0.0,0.0,0.0,0.0,54.0,44.0,35.0,0.0,0.0,323.0,0.0,0.0
Hamilton,365,193,171,1,0,0,0,101,65,48,0,0,112,253,0,365.0,99.0,260.0,6.0,0.0,0.0,0.0,119.0,77.0,57.0,0.0,4.0,88.0,273.0,0.0
Hamilton,365,193,171,1,0,0,0,101,65,48,0,0,112,253,0,365.0,181.0,184.0,0.0,0.0,0.0,0.0,97.0,67.0,51.0,0.0,0.0,127.0,238.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,85.0,267.0,13.0,0.0,0.0,0.0,150.0,80.0,58.0,0.0,0.0,75.0,289.0,1.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,238.0,111.0,16.0,0.0,0.0,0.0,129.0,87.0,46.0,0.0,2.0,363.0,0.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,124.0,239.0,2.0,0.0,0.0,0.0,136.0,71.0,54.0,0.0,1.0,99.0,265.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,269.0,96.0,0.0,0.0,0.0,0.0,84.0,58.0,42.0,0.0,2.0,204.0,159.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,361.0,252.0,107.0,2.0,0.0,0.0,0.0,105.0,62.0,42.0,0.0,0.0,182.0,167.0,12.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,205.0,198.0,7.0,0.0,0.0,0.0,0.0,64.0,46.0,35.0,0.0,0.0,205.0,0.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,364.0,143.0,219.0,2.0,0.0,0.0,0.0,123.0,66.0,53.0,0.0,0.0,47.0,317.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,261.0,102.0,2.0,0.0,0.0,0.0,122.0,66.0,29.0,0.0,0.0,0.0,365.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,234.0,197.0,37.0,0.0,0.0,0.0,0.0,93.0,58.0,44.0,0.0,0.0,234.0,0.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,194.0,165.0,6.0,0.0,0.0,0.0,150.0,67.0,49.0,0.0,0.0,142.0,223.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,365.0,344.0,21.0,0.0,0.0,0.0,0.0,57.0,42.0,26.0,0.0,0.0,0.0,365.0,0.0
Jefferson,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,203.0,191.0,12.0,0.0,0.0,0.0,0.0,100.0,48.0,37.0,0.0,0.0,203.0,0.0,0.0
Knox,364,186,177,1,0,0,0,112,65,50,0,0,98,266,0,359.0,328.0,31.0,0.0,0.0,0.0,0.0,87.0,50.0,36.0,0.0,0.0,359.0,0.0,0.0
Knox,364,186,177,1,0,0,0,112,65,50,0,0,98,266,0,213.0,204.0,9.0,0.0,0.0,0.0,0.0,84.0,47.0,36.0,0.0,0.0,213.0,0.0,0.0
Knox,364,186,177,1,0,0,0,112,65,50,0,0,98,266,0,355.0,342.0,13.0,0.0,0.0,0.0,0.0,80.0,46.0,35.0,0.0,0.0,355.0,0.0,0.0
Knox,364,186,177,1,0,0,0,112,65,50,0,0,98,266,0,245.0,218.0,27.0,0.0,0.0,0.0,0.0,93.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0
Knox,364,186,177,1,0,0,0,112,65,50,0,0,98,266,0,364.0,214.0,150.0,0.0,0.0,0.0,0.0,84.0,62.0,46.0,0.0,0.0,128.0,232.0,4.0
Lawrence,352,276,76,0,0,0,0,70,55,36,0,0,0,352,0,112.0,98.0,14.0,0.0,0.0,0.0,0.0,58.0,51.0,32.0,0.0,0.0,0.0,112.0,0.0
Lawrence,352,276,76,0,0,0,0,70,55,36,0,0,0,352,0,365.0,263.0,102.0,0.0,0.0,0.0,0.0,77.0,55.0,43.0,0.0,0.0,131.0,234.0,0.0
Lawrence,352,276,76,0,0,0,0,70,55,36,0,0,0,352,0,361.0,356.0,5.0,0.0,0.0,0.0,0.0,74.0,43.0,31.0,0.0,0.0,361.0,0.0,0.0
Lawrence,352,276,76,0,0,0,0,70,55,36,0,0,0,352,0,330.0,244.0,86.0,0.0,0.0,0.0,0.0,66.0,55.0,36.0,0.0,0.0,0.0,330.0,0.0
Loudon,365,273,91,1,0,0,0,133,58,39,0,0,150,215,0,365.0,251.0,114.0,0.0,0.0,0.0,0.0,93.0,58.0,43.0,0.0,0.0,120.0,245.0,0.0
Madison,351,275,76,0,0,0,0,81,56,35,0,0,0,351,0,361.0,189.0,172.0,0.0,0.0,0.0,0.0,93.0,62.0,49.0,0.0,0.0,99.0,255.0,7.0
Madison,351,275,76,0,0,0,0,81,56,35,0,0,0,351,0,363.0,140.0,220.0,1.0,2.0,0.0,0.0,156.0,73.0,55.0,0.0,0.0,144.0,217.0,2.0
Madison,351,275,76,0,0,0,0,81,56,35,0,0,0,351,0,365.0,216.0,148.0,1.0,0.0,0.0,0.0,101.0,61.0,47.0,0.0,0.0,148.0,217.0,0.0
Madison,351,275,76,0,0,0,0,81,56,35,0,0,0,351,0,245.0,209.0,36.0,0.0,0.0,0.0,0.0,93.0,54.0,42.0,0.0,0.0,245.0,0.0,0.0
Madison,351,275,76,0,0,0,0,81,56,35,0,0,0,351,0,362.0,262.0,100.0,0.0,0.0,0.0,0.0,65.0,56.0,36.0,0.0,0.0,0.0,362.0,0.0
Madison,351,275,76,0,0,0,0,81,56,35,0,0,0,351,0,362.0,326.0,36.0,0.0,0.0,0.0,0.0,67.0,50.0,41.0,0.0,0.0,326.0,36.0,0.0
Maury,331,250,81,0,0,0,0,70,55,36,0,0,0,331,0,362.0,301.0,61.0,0.0,0.0,0.0,0.0,66.0,53.0,31.0,0.0,0.0,0.0,362.0,0.0
McMinn,356,246,110,0,0,0,0,71,57,39,0,0,0,356,0,357.0,239.0,118.0,0.0,0.0,0.0,0.0,69.0,57.0,41.0,0.0,0.0,0.0,357.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,365.0,84.0,280.0,1.0,0.0,0.0,0.0,122.0,71.0,57.0,0.0,0.0,18.0,346.0,1.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,364.0,267.0,97.0,0.0,0.0,0.0,0.0,77.0,58.0,41.0,0.0,0.0,156.0,208.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,361.0,284.0,77.0,0.0,0.0,0.0,0.0,88.0,57.0,41.0,0.0,0.0,190.0,171.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,365.0,256.0,109.0,0.0,0.0,0.0,0.0,71.0,58.0,44.0,0.0,0.0,153.0,212.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,365.0,163.0,202.0,0.0,0.0,0.0,0.0,95.0,67.0,52.0,0.0,0.0,101.0,264.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,362.0,262.0,99.0,1.0,0.0,0.0,0.0,129.0,61.0,40.0,0.0,0.0,163.0,199.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,362.0,278.0,84.0,0.0,0.0,0.0,0.0,67.0,55.0,35.0,0.0,0.0,0.0,362.0,0.0
Montgomery,354,241,113,0,0,0,0,80,58,40,0,0,0,354,0,365.0,261.0,99.0,5.0,0.0,0.0,0.0,143.0,61.0,44.0,0.0,2.0,226.0,137.0,0.0
Putnam,352,268,84,0,0,0,0,68,56,36,0,0,0,352,0,351.0,346.0,5.0,0.0,0.0,0.0,0.0,54.0,29.0,17.0,0.0,0.0,0.0,0.0,351.0
Putnam,352,268,84,0,0,0,0,68,56,36,0,0,0,352,0,329.0,313.0,15.0,1.0,0.0,0.0,0.0,101.0,46.0,35.0,0.0,0.0,329.0,0.0,0.0
Putnam,352,268,84,0,0,0,0,68,56,36,0,0,0,352,0,360.0,291.0,69.0,0.0,0.0,0.0,0.0,67.0,54.0,33.0,0.0,0.0,0.0,360.0,0.0
Roane,355,267,88,0,0,0,0,66,56,36,0,0,0,355,0,356.0,251.0,105.0,0.0,0.0,0.0,0.0,75.0,55.0,37.0,0.0,0.0,0.0,356.0,0.0
Sevier,364,306,54,4,0,0,0,115,64,43,0,0,364,0,0,364.0,287.0,77.0,0.0,0.0,0.0,0.0,90.0,61.0,44.0,0.0,0.0,364.0,0.0,0.0
Shelby,365,223,134,8,0,0,0,133,71,46,0,4,132,229,0,244.0,202.0,39.0,3.0,0.0,0.0,0.0,119.0,61.0,42.0,0.0,0.0,244.0,0.0,0.0
Shelby,365,223,134,8,0,0,0,133,71,46,0,4,132,229,0,365.0,338.0,27.0,0.0,0.0,0.0,0.0,84.0,49.0,36.0,0.0,0.0,365.0,0.0,0.0
Shelby,365,223,134,8,0,0,0,133,71,46,0,4,132,229,0,365.0,152.0,209.0,4.0,0.0,0.0,0.0,148.0,67.0,52.0,0.0,3.0,118.0,243.0,1.0
Sullivan,364,259,104,1,0,0,0,105,61,43,0,0,152,212,0,116.0,73.0,43.0,0.0,0.0,0.0,0.0,81.0,58.0,41.0,0.0,0.0,0.0,116.0,0.0
Sullivan,364,259,104,1,0,0,0,105,61,43,0,0,152,212,0,362.0,240.0,121.0,1.0,0.0,0.0,0.0,119.0,59.0,44.0,0.0,0.0,158.0,204.0,0.0
Sumner,346,253,91,2,0,0,0,133,61,41,0,0,161,185,0,365.0,287.0,78.0,0.0,0.0,0.0,0.0,97.0,57.0,41.0,0.0,3.0,244.0,110.0,8.0
Sumner,346,253,91,2,0,0,0,133,61,41,0,0,161,185,0,357.0,240.0,117.0,0.0,0.0,0.0,0.0,93.0,61.0,44.0,0.0,0.0,160.0,197.0,0.0
Williamson,245,212,32,1,0,0,0,108,58,39,0,0,245,0,0,245.0,215.0,30.0,0.0,0.0,0.0,0.0,84.0,51.0,42.0,0.0,0.0,245.0,0.0,0.0
Wilson,191,158,31,2,0,0,0,119,61,38,0,0,191,0,0,231.0,205.0,26.0,0.0,0.0,0.0,0.0,80.0,51.0,40.0,0.0,0.0,231.0,0.0,0.0
Bell,365,320,40,5,0,0,0,136,54,36,0,0,365,0,0,263.0,238.0,25.0,0.0,0.0,0.0,0.0,77.0,50.0,40.0,0.0,0.0,222.0,41.0,0.0
Bell,365,320,40,5,0,0,0,136,54,36,0,0,365,0,0,365.0,237.0,126.0,2.0,0.0,0.0,0.0,105.0,62.0,45.0,0.0,1.0,211.0,153.0,0.0
Bexar,365,187,167,10,1,0,0,166,71,49,0,2,139,223,1,365.0,117.0,242.0,5.0,1.0,0.0,0.0,175.0,74.0,55.0,0.0,0.0,93.0,271.0,1.0
Bowie,297,175,121,1,0,0,0,106,61,47,0,0,0,297,0,349.0,171.0,177.0,1.0,0.0,0.0,0.0,109.0,62.0,51.0,0.0,0.0,0.0,349.0,0.0
Brazoria,365,329,31,4,1,0,0,166,50,31,0,12,353,0,0,365.0,325.0,33.0,6.0,1.0,0.0,0.0,161.0,51.0,33.0,0.0,5.0,360.0,0.0,0.0
Brewster,363,274,89,0,0,0,0,97,58,40,0,0,263,100,0,362.0,278.0,84.0,0.0,0.0,0.0,0.0,93.0,57.0,42.0,0.0,0.0,257.0,105.0,0.0
Cameron,365,178,187,0,0,0,0,99,67,51,0,0,62,303,0,365.0,172.0,193.0,0.0,0.0,0.0,0.0,91.0,67.0,52.0,0.0,0.0,83.0,282.0,0.0
Collin,361,296,49,16,0,0,0,150,71,37,0,0,361,0,0,365.0,309.0,48.0,7.0,1.0,0.0,0.0,156.0,58.0,40.0,0.0,0.0,365.0,0.0,0.0
Culberson,115,89,26,0,0,0,0,81,54,31,0,0,0,115,0,176.0,153.0,21.0,2.0,0.0,0.0,0.0,108.0,52.0,36.0,0.0,0.0,102.0,74.0,0.0
Dallas,365,171,175,16,3,0,0,161,77,52,0,13,113,238,1,365.0,156.0,203.0,6.0,0.0,0.0,0.0,143.0,74.0,52.0,0.0,6.0,137.0,222.0,0.0
Denton,365,254,97,13,1,0,0,151,74,42,0,11,243,111,0,365.0,239.0,114.0,12.0,0.0,0.0,0.0,133.0,67.0,44.0,0.0,1.0,236.0,128.0,0.0
Ector,337,229,108,0,0,0,0,92,58,40,0,0,0,337,0,354.0,251.0,103.0,0.0,0.0,0.0,0.0,82.0,56.0,38.0,0.0,0.0,0.0,354.0,0.0
El Paso,365,91,257,15,2,0,0,164,84,59,0,11,133,219,2,365.0,249.0,116.0,0.0,0.0,0.0,0.0,100.0,67.0,46.0,0.0,0.0,320.0,45.0,0.0
El Paso,365,91,257,15,2,0,0,164,84,59,0,11,133,219,2,365.0,100.0,252.0,11.0,2.0,0.0,0.0,159.0,84.0,57.0,0.0,6.0,142.0,214.0,3.0
Ellis,365,229,128,8,0,0,0,120,67,45,0,4,120,241,0,365.0,250.0,115.0,0.0,0.0,0.0,0.0,97.0,58.0,44.0,0.0,5.0,188.0,172.0,0.0
Fayette,330,262,68,0,0,0,0,96,58,34,0,0,0,330,0,364.0,231.0,133.0,0.0,0.0,0.0,0.0,80.0,58.0,46.0,0.0,5.0,127.0,232.0,0.0
Fayette,330,262,68,0,0,0,0,96,58,34,0,0,0,330,0,355.0,332.0,23.0,0.0,0.0,0.0,0.0,74.0,48.0,38.0,0.0,0.0,355.0,0.0,0.0
Fayette,330,262,68,0,0,0,0,96,58,34,0,0,0,330,0,360.0,273.0,87.0,0.0,0.0,0.0,0.0,75.0,57.0,42.0,0.0,0.0,192.0,168.0,0.0
Galveston,364,306,48,9,0,1,0,202,59,34,0,5,271,87,1,362.0,247.0,107.0,8.0,0.0,0.0,0.0,136.0,63.0,43.0,0.0,3.0,215.0,143.0,1.0
Gregg,364,329,35,0,0,0,0,97,50,32,0,3,361,0,0,362.0,328.0,33.0,1.0,0.0,0.0,0.0,112.0,50.0,35.0,0.0,3.0,359.0,0.0,0.0
Harris,365,102,236,19,7,1,0,204,87,56,0,12,83,270,0,365.0,91.0,247.0,22.0,4.0,1.0,0.0,202.0,93.0,56.0,0.0,7.0,106.0,252.0,0.0
Harrison,364,263,100,1,0,0,0,111,59,41,0,1,110,253,0,241.0,222.0,19.0,0.0,0.0,0.0,0.0,97.0,50.0,38.0,0.0,0.0,241.0,0.0,0.0
Harrison,364,263,100,1,0,0,0,111,59,41,0,1,110,253,0,363.0,201.0,162.0,0.0,0.0,0.0,0.0,97.0,63.0,47.0,0.0,0.0,69.0,294.0,0.0
