Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State_County_Year
252,238,14,0,0,0,0,90,47,37,0,0,252,0,0,OklahomaChoctaw2019
365,160,205,0,0,0,0,90,67,52,0,0,131,234,0,OklahomaCleveland2019
365,220,145,0,0,0,0,97,64,47,0,0,155,210,0,OklahomaComanche2019
356,331,24,1,0,0,0,101,48,36,0,0,356,0,0,OklahomaCreek2019
236,235,1,0,0,0,0,58,26,14,0,0,0,0,236,OklahomaCuster2019
365,230,135,0,0,0,0,93,61,44,0,0,166,199,0,OklahomaDewey2019
27,27,0,0,0,0,0,43,42,22,0,0,0,27,0,OklahomaGrant2019
141,128,13,0,0,0,0,67,50,40,0,0,141,0,0,OklahomaJohnston2019
365,206,158,1,0,0,0,106,61,47,0,0,69,296,0,OklahomaKay2019
38,31,7,0,0,0,0,82,56,36,0,0,0,36,2,OklahomaLe Flore2019
297,283,14,0,0,0,0,100,46,35,0,0,297,0,0,OklahomaMayes2019
134,117,15,1,1,0,0,169,57,18,0,0,0,0,134,OklahomaMuskogee2019
365,228,136,1,0,0,0,118,61,45,0,0,152,213,0,OklahomaNowata2019
365,156,208,1,0,0,0,119,71,52,0,3,131,230,1,OklahomaOklahoma2019
354,311,43,0,0,0,0,90,51,38,0,0,354,0,0,OklahomaOsage2019
363,222,140,1,0,0,0,104,62,45,0,0,57,277,29,OklahomaOttawa2019
365,220,143,2,0,0,0,105,62,46,0,0,183,182,0,OklahomaPittsburg2019
361,279,82,0,0,0,0,67,56,41,0,10,141,210,0,OklahomaSequoyah2019
365,188,176,1,0,0,0,105,67,50,0,0,133,232,0,OklahomaTulsa2019
360,293,67,0,0,0,0,68,56,31,0,0,0,360,0,OregonBaker2019
365,302,63,0,0,0,0,87,56,22,0,0,0,365,0,OregonBenton2019
225,214,10,1,0,0,0,101,44,31,0,0,130,95,0,OregonClackamas2019
363,342,21,0,0,0,0,84,46,27,0,0,128,235,0,OregonColumbia2019
107,99,8,0,0,0,0,63,47,25,0,0,0,107,0,OregonCoos2019
365,266,98,1,0,0,0,103,63,30,0,0,0,365,0,OregonCrook2019
365,309,51,4,1,0,0,154,53,26,0,0,0,365,0,OregonDeschutes2019
347,256,91,0,0,0,0,82,64,32,0,0,0,347,0,OregonDouglas2019
349,205,143,1,0,0,0,103,65,41,0,0,0,349,0,OregonGrant2019
364,204,155,5,0,0,0,131,70,44,0,0,0,364,0,OregonHarney2019
365,249,109,3,4,0,0,190,64,41,0,0,123,242,0,OregonJackson2019
365,261,102,2,0,0,0,122,66,29,0,0,0,365,0,OregonJefferson2019
365,251,109,3,2,0,0,175,68,34,0,0,0,365,0,OregonJosephine2019
365,230,129,6,0,0,0,126,78,39,0,0,0,365,0,OregonKlamath2019
363,288,74,1,0,0,0,106,61,25,0,0,0,363,0,OregonLake2019
365,216,141,8,0,0,0,117,78,44,0,0,50,308,7,OregonLane2019
365,233,130,2,0,0,0,104,66,37,0,0,0,365,0,OregonLinn2019
356,262,94,0,0,0,0,93,63,37,0,0,108,248,0,OregonMarion2019
365,283,82,0,0,0,0,91,58,36,0,3,168,194,0,OregonMultnomah2019
365,267,97,1,0,0,0,104,63,40,0,0,142,223,0,OregonUmatilla2019
365,313,52,0,0,0,0,88,53,26,0,0,0,364,1,OregonUnion2019
363,289,73,1,0,0,0,103,56,29,0,0,0,363,0,OregonWallowa2019
350,262,88,0,0,0,0,89,62,31,0,0,0,350,0,OregonWasco2019
365,268,96,1,0,0,0,102,62,37,0,8,96,260,1,OregonWashington2019
365,243,122,0,0,0,0,87,63,45,0,0,210,155,0,PennsylvaniaAdams2019
365,67,287,7,4,0,0,165,80,59,0,0,39,326,0,PennsylvaniaAllegheny2019
365,261,104,0,0,0,0,72,57,43,0,0,154,211,0,PennsylvaniaArmstrong2019
365,183,181,1,0,0,0,132,67,50,0,0,150,215,0,PennsylvaniaBeaver2019
365,230,129,5,1,0,0,170,67,44,0,0,167,198,0,PennsylvaniaBerks2019
352,220,132,0,0,0,0,93,64,46,0,0,147,205,0,PennsylvaniaBlair2019
352,273,79,0,0,0,0,78,58,41,0,0,157,195,0,PennsylvaniaBradford2019
357,318,36,3,0,0,0,136,54,35,0,0,357,0,0,PennsylvaniaBucks2019
365,229,136,0,0,0,0,89,62,45,2,4,109,250,0,PennsylvaniaCambria2019
365,192,173,0,0,0,0,99,66,49,0,0,120,245,0,PennsylvaniaCentre2019
364,223,139,2,0,0,0,115,67,46,0,0,196,168,0,PennsylvaniaChester2019
359,357,2,0,0,0,0,61,44,33,0,0,359,0,0,PennsylvaniaClearfield2019
365,178,182,5,0,0,0,150,68,51,0,0,0,365,0,PennsylvaniaCumberland2019
365,232,129,3,1,0,0,161,67,44,0,0,162,202,1,PennsylvaniaDauphin2019
365,180,178,7,0,0,0,133,74,51,0,1,136,228,0,PennsylvaniaDelaware2019
357,345,12,0,0,0,0,80,46,35,0,0,357,0,0,PennsylvaniaElk2019
364,271,93,0,0,0,0,93,56,39,2,4,172,186,0,PennsylvaniaErie2019
360,273,87,0,0,0,0,75,57,42,0,0,192,168,0,PennsylvaniaFayette2019
341,324,17,0,0,0,0,80,48,36,0,0,341,0,0,PennsylvaniaFranklin2019
349,294,55,0,0,0,0,71,54,38,0,0,190,159,0,PennsylvaniaGreene2019
350,324,26,0,0,0,0,93,49,38,0,0,350,0,0,PennsylvaniaIndiana2019
365,309,56,0,0,0,0,82,53,39,0,11,233,121,0,PennsylvaniaLackawanna2019
365,160,195,9,1,0,0,159,76,52,0,0,104,261,0,PennsylvaniaLancaster2019
361,356,5,0,0,0,0,74,43,31,0,0,361,0,0,PennsylvaniaLawrence2019
360,219,137,4,0,0,0,142,66,46,0,0,135,225,0,PennsylvaniaLebanon2019
360,254,103,3,0,0,0,119,64,43,0,0,159,199,2,PennsylvaniaLehigh2019
361,350,11,0,0,0,0,77,45,34,0,0,352,0,9,PennsylvaniaLuzerne2019
361,322,39,0,0,0,0,77,51,37,0,0,269,92,0,PennsylvaniaLycoming2019
365,240,125,0,0,0,0,96,61,44,0,0,181,184,0,PennsylvaniaMercer2019
349,340,9,0,0,0,0,80,45,34,0,0,349,0,0,PennsylvaniaMonroe2019
362,262,99,1,0,0,0,129,61,40,0,0,163,199,0,PennsylvaniaMontgomery2019
363,238,122,3,0,0,0,114,66,44,0,1,165,197,0,PennsylvaniaNorthampton2019
365,193,166,6,0,0,0,140,72,49,0,12,131,222,0,PennsylvaniaPhiladelphia2019
359,340,19,0,0,0,0,80,48,36,0,0,359,0,0,PennsylvaniaSomerset2019
352,292,60,0,0,0,0,79,55,32,0,0,0,352,0,PennsylvaniaSusquehanna2019
361,317,44,0,0,0,0,77,52,37,0,3,238,120,0,PennsylvaniaTioga2019
365,177,188,0,0,0,0,95,66,51,0,0,110,255,0,PennsylvaniaWashington2019
354,276,78,0,0,0,0,93,55,41,0,0,195,159,0,PennsylvaniaWestmoreland2019
27,18,9,0,0,0,0,87,67,38,0,0,0,27,0,PennsylvaniaWyoming2019
365,232,133,0,0,0,0,94,60,44,0,17,160,188,0,PennsylvaniaYork2019
117,98,19,0,0,0,0,70,54,24,0,0,0,117,0,Puerto RicoAdjuntas2019
278,239,39,0,0,0,0,79,53,20,30,0,108,140,0,Puerto RicoBayamon2019
354,322,28,4,0,0,0,114,47,10,119,121,0,114,0,Puerto RicoCaguas2019
347,194,142,10,1,0,0,173,89,45,0,0,62,242,43,Puerto RicoCatano2019
119,93,26,0,0,0,0,85,58,29,0,0,0,119,0,Puerto RicoFajardo2019
2,2,0,0,0,0,0,29,29,29,0,0,0,0,2,Puerto RicoGuayama2019
362,312,46,4,0,0,0,110,56,22,23,223,0,112,4,Puerto RicoGuaynabo2019
202,136,66,0,0,0,0,87,63,33,0,0,7,195,0,Puerto RicoMayagnez2019
351,204,141,6,0,0,0,136,69,43,9,0,0,274,68,Puerto RicoPonce2019
277,277,0,0,0,0,0,35,17,14,277,0,0,0,0,Puerto RicoSan Juan2019
351,325,26,0,0,0,0,93,49,34,0,0,196,155,0,Rhode IslandKent2019
365,222,143,0,0,0,0,90,61,46,0,2,157,206,0,Rhode IslandProvidence2019
352,317,33,2,0,0,0,126,50,38,0,0,202,150,0,Rhode IslandWashington2019
113,103,10,0,0,0,0,97,50,37,0,0,113,0,0,South CarolinaAiken2019
85,66,18,1,0,0,0,108,67,42,0,0,85,0,0,South CarolinaAnderson2019
79,79,0,0,0,0,0,47,40,31,0,0,79,0,0,South CarolinaBerkeley2019
357,262,95,0,0,0,0,76,56,42,0,0,41,315,1,South CarolinaCharleston2019
364,284,80,0,0,0,0,77,56,34,0,0,119,245,0,South CarolinaChesterfield2019
7,7,0,0,0,0,0,41,41,26,0,0,0,7,0,South CarolinaColleton2019
122,110,12,0,0,0,0,90,50,38,0,0,122,0,0,South CarolinaDarlington2019
361,234,127,0,0,0,0,90,57,43,0,0,47,314,0,South CarolinaEdgefield2019
361,243,118,0,0,0,0,73,57,41,0,0,0,361,0,South CarolinaFlorence2019
92,91,1,0,0,0,0,52,25,14,0,0,0,0,92,South CarolinaGeorgetown2019
365,211,154,0,0,0,0,97,63,46,0,12,57,288,8,South CarolinaGreenville2019
101,99,2,0,0,0,0,77,44,35,0,0,101,0,0,South CarolinaHorry2019
365,230,135,0,0,0,0,69,58,44,0,0,0,360,5,South CarolinaLexington2019
307,241,66,0,0,0,0,74,55,37,0,0,69,238,0,South CarolinaOconee2019
99,77,22,0,0,0,0,84,64,44,0,0,99,0,0,South CarolinaPickens2019
365,245,120,0,0,0,0,93,58,42,1,16,81,267,0,South CarolinaRichland2019
348,206,140,2,0,0,0,105,61,45,0,0,63,285,0,South CarolinaSpartanburg2019
365,210,148,7,0,0,0,133,64,47,0,0,146,219,0,South CarolinaYork2019
365,273,87,5,0,0,0,126,66,43,0,0,311,44,10,South DakotaBrookings2019
122,104,18,0,0,0,0,80,53,25,0,0,0,119,3,South DakotaBrown2019
361,295,66,0,0,0,0,83,55,32,0,0,0,316,45,South DakotaCodington2019
362,352,10,0,0,0,0,84,48,40,0,0,340,22,0,South DakotaCuster2019
356,338,18,0,0,0,0,69,37,14,0,0,0,356,0,South DakotaHughes2019
365,343,22,0,0,0,0,63,49,38,0,2,328,35,0,South DakotaJackson2019
365,358,7,0,0,0,0,80,44,36,0,0,361,0,4,South DakotaMeade2019
365,301,63,1,0,0,0,105,55,37,0,7,265,91,2,South DakotaMinnehaha2019
361,267,90,4,0,0,0,117,61,33,0,10,0,175,176,South DakotaPennington2019
364,306,58,0,0,0,0,97,56,37,0,2,233,121,8,South DakotaUnion2019
234,177,55,2,0,0,0,105,71,44,0,0,234,0,0,TennesseeAnderson2019
365,223,140,2,0,0,0,115,61,46,0,0,180,185,0,TennesseeBlount2019
346,325,21,0,0,0,0,80,47,35,0,0,346,0,0,TennesseeClaiborne2019
365,151,213,1,0,0,0,101,64,52,0,10,63,292,0,TennesseeDavidson2019
363,335,28,0,0,0,0,80,49,37,0,0,363,0,0,TennesseeDeKalb2019
360,275,85,0,0,0,0,66,54,35,0,0,0,360,0,TennesseeDyer2019
365,181,184,0,0,0,0,97,67,51,0,0,127,238,0,TennesseeHamilton2019
234,197,37,0,0,0,0,93,58,44,0,0,234,0,0,TennesseeJefferson2019
364,214,150,0,0,0,0,84,62,46,0,0,128,232,4,TennesseeKnox2019
330,244,86,0,0,0,0,66,55,36,0,0,0,330,0,TennesseeLawrence2019
365,251,114,0,0,0,0,93,58,43,0,0,120,245,0,TennesseeLoudon2019
362,262,100,0,0,0,0,65,56,36,0,0,0,362,0,TennesseeMadison2019
362,301,61,0,0,0,0,66,53,31,0,0,0,362,0,TennesseeMaury2019
357,239,118,0,0,0,0,69,57,41,0,0,0,357,0,TennesseeMcMinn2019
362,278,84,0,0,0,0,67,55,35,0,0,0,362,0,TennesseeMontgomery2019
360,291,69,0,0,0,0,67,54,33,0,0,0,360,0,TennesseePutnam2019
356,251,105,0,0,0,0,75,55,37,0,0,0,356,0,TennesseeRoane2019
364,287,77,0,0,0,0,90,61,44,0,0,364,0,0,TennesseeSevier2019
365,152,209,4,0,0,0,148,67,52,0,3,118,243,1,TennesseeShelby2019
362,240,121,1,0,0,0,119,59,44,0,0,158,204,0,TennesseeSullivan2019
357,240,117,0,0,0,0,93,61,44,0,0,160,197,0,TennesseeSumner2019
245,215,30,0,0,0,0,84,51,42,0,0,245,0,0,TennesseeWilliamson2019
231,205,26,0,0,0,0,80,51,40,0,0,231,0,0,TennesseeWilson2019
365,237,126,2,0,0,0,105,62,45,0,1,211,153,0,TexasBell2019
365,117,242,5,1,0,0,175,74,55,0,0,93,271,1,TexasBexar2019
349,171,177,1,0,0,0,109,62,51,0,0,0,349,0,TexasBowie2019
365,325,33,6,1,0,0,161,51,33,0,5,360,0,0,TexasBrazoria2019
362,278,84,0,0,0,0,93,57,42,0,0,257,105,0,TexasBrewster2019
365,172,193,0,0,0,0,91,67,52,0,0,83,282,0,TexasCameron2019
365,309,48,7,1,0,0,156,58,40,0,0,365,0,0,TexasCollin2019
176,153,21,2,0,0,0,108,52,36,0,0,102,74,0,TexasCulberson2019
365,156,203,6,0,0,0,143,74,52,0,6,137,222,0,TexasDallas2019
365,239,114,12,0,0,0,133,67,44,0,1,236,128,0,TexasDenton2019
354,251,103,0,0,0,0,82,56,38,0,0,0,354,0,TexasEctor2019
365,100,252,11,2,0,0,159,84,57,0,6,142,214,3,TexasEl Paso2019
365,250,115,0,0,0,0,97,58,44,0,5,188,172,0,TexasEllis2019
362,247,107,8,0,0,0,136,63,43,0,3,215,143,1,TexasGalveston2019
362,328,33,1,0,0,0,112,50,35,0,3,359,0,0,TexasGregg2019
365,91,247,22,4,1,0,202,93,56,0,7,106,252,0,TexasHarris2019
358,242,116,0,0,0,0,90,58,44,0,0,131,227,0,TexasHarrison2019
365,184,179,2,0,0,0,106,69,50,0,0,76,289,0,TexasHidalgo2019
357,325,31,1,0,0,0,133,50,35,0,0,357,0,0,TexasHood2019
364,345,19,0,0,0,0,97,47,35,0,3,361,0,0,TexasHunt2019
365,194,165,6,0,0,0,150,67,49,0,0,142,223,0,TexasJefferson2019
352,298,47,7,0,0,0,143,61,38,0,0,352,0,0,TexasJohnson2019
365,278,87,0,0,0,0,93,57,42,0,0,209,156,0,TexasKaufman2019
284,182,102,0,0,0,0,89,61,41,0,0,0,284,0,TexasKleberg2019
330,281,48,1,0,0,0,103,53,34,0,0,0,330,0,TexasLubbock2019
339,246,92,1,0,0,0,104,59,34,0,0,0,339,0,TexasMaverick2019
365,313,52,0,0,0,0,87,54,39,1,0,276,88,0,TexasMcLennan2019
365,261,99,5,0,0,0,143,61,44,0,2,226,137,0,TexasMontgomery2019
362,275,87,0,0,0,0,100,57,42,0,0,211,151,0,TexasNavarro2019
365,198,166,1,0,0,0,107,66,49,0,0,113,252,0,TexasNueces2019
365,233,132,0,0,0,0,100,60,44,0,0,125,240,0,TexasOrange2019
363,317,46,0,0,0,0,100,54,37,0,0,363,0,0,TexasParker2019
344,334,10,0,0,0,0,74,44,31,0,0,344,0,0,TexasPolk2019
340,304,36,0,0,0,0,65,51,25,0,0,0,340,0,TexasPotter2019
354,280,72,2,0,0,0,112,61,41,0,0,354,0,0,TexasRandall2019
323,305,16,2,0,0,0,105,47,34,0,0,323,0,0,TexasRockwall2019
364,326,37,1,0,0,0,133,51,36,0,4,360,0,0,TexasSmith2019
365,176,175,14,0,0,0,147,74,51,0,6,157,202,0,TexasTarrant2019
365,169,194,2,0,0,0,115,67,52,0,5,105,255,0,TexasTravis2019
341,319,22,0,0,0,0,87,48,31,0,0,341,0,0,TexasVictoria2019
365,187,177,1,0,0,0,109,71,50,0,0,74,290,1,TexasWebb2019
364,300,62,2,0,0,0,121,54,41,0,61,261,42,0,UtahBox Elder2019
365,247,104,14,0,0,0,147,69,46,0,0,259,106,0,UtahCache2019
365,265,99,1,0,0,0,108,64,46,0,4,361,0,0,UtahCarbon2019
365,239,120,6,0,0,0,119,74,45,0,25,263,77,0,UtahDavis2019
365,226,128,7,4,0,0,177,72,48,0,0,312,53,0,UtahDuchesne2019
299,258,41,0,0,0,0,80,51,41,0,0,268,31,0,UtahGarfield2019
365,320,45,0,0,0,0,84,52,43,0,14,301,50,0,UtahIron2019
365,132,216,17,0,0,0,136,90,58,0,24,228,109,4,UtahSalt Lake2019
363,286,70,3,1,3,0,268,58,44,0,0,363,0,0,UtahSan Juan2019
365,286,77,2,0,0,0,117,61,44,0,1,285,79,0,UtahTooele2019
365,157,186,17,4,1,0,205,87,54,0,0,342,23,0,UtahUintah2019
365,217,147,1,0,0,0,107,70,48,0,4,267,93,1,UtahUtah2019
365,283,82,0,0,0,0,93,61,45,0,0,332,33,0,UtahWashington2019
109,109,0,0,0,0,0,27,21,12,0,0,0,109,0,UtahWayne2019
308,224,82,2,0,0,0,108,66,44,0,20,208,80,0,UtahWeber2019
365,329,36,0,0,0,0,95,50,37,0,0,247,118,0,VermontBennington2019
365,306,59,0,0,0,0,82,54,39,0,0,205,160,0,VermontChittenden2019
365,281,84,0,0,0,0,89,58,40,0,1,160,203,1,VermontRutland2019
104,103,1,0,0,0,0,52,26,11,0,0,0,104,0,VermontWindham2019
57,47,10,0,0,0,0,74,63,27,0,0,0,57,0,Virgin IslandsSt Croix2019
101,86,15,0,0,0,0,77,54,21,0,0,0,101,0,Virgin IslandsSt John2019
268,195,73,0,0,0,0,92,62,37,0,0,0,268,0,Virgin IslandsSt Thomas2019
282,251,31,0,0,0,0,67,51,41,0,0,218,64,0,VirginiaAlbemarle2019
109,109,0,0,0,0,0,16,8,5,0,0,0,0,109,VirginiaAlexandria City2019
365,294,70,1,0,0,0,112,61,40,1,90,216,58,0,VirginiaArlington2019
117,94,23,0,0,0,0,72,54,34,0,0,0,117,0,VirginiaBristol City2019
239,229,10,0,0,0,0,84,48,39,0,0,239,0,0,VirginiaCaroline2019
61,61,0,0,0,0,0,18,15,9,0,0,0,0,61,VirginiaCarroll2019
356,321,35,0,0,0,0,90,50,36,0,86,200,70,0,VirginiaCharles2019
280,235,45,0,0,0,0,87,54,40,0,0,209,71,0,VirginiaChesterfield2019
365,192,171,2,0,0,0,105,64,49,0,12,104,249,0,VirginiaFairfax2019
233,229,4,0,0,0,0,64,45,37,0,0,233,0,0,VirginiaFauquier2019
365,277,88,0,0,0,0,96,55,42,0,0,136,229,0,VirginiaFrederick2019
344,315,29,0,0,0,0,84,50,40,0,0,344,0,0,VirginiaGiles2019
364,283,81,0,0,0,0,84,55,42,1,2,179,182,0,VirginiaHampton City2019
243,216,27,0,0,0,0,90,54,41,0,0,243,0,0,VirginiaHanover2019
363,310,53,0,0,0,0,100,54,38,4,17,278,64,0,VirginiaHenrico2019
57,57,0,0,0,0,0,19,15,8,0,0,0,0,57,VirginiaHopewell City2019
337,286,50,1,0,0,0,112,54,38,0,78,202,57,0,VirginiaLoudoun2019
108,91,17,0,0,0,0,61,53,34,0,0,0,108,0,VirginiaLynchburg City2019
362,326,36,0,0,0,0,67,50,41,0,0,326,36,0,VirginiaMadison2019
364,341,23,0,0,0,0,72,47,20,12,240,0,111,1,VirginiaNorfolk City2019
358,351,7,0,0,0,0,67,44,35,0,0,358,0,0,VirginiaPrince Edward2019
364,347,17,0,0,0,0,100,48,36,0,119,245,0,0,VirginiaPrince William2019
362,236,126,0,0,0,0,96,58,43,2,60,0,300,0,VirginiaRichmond City2019
365,286,79,0,0,0,0,71,55,42,0,48,145,172,0,VirginiaRoanoke2019
274,259,15,0,0,0,0,71,47,38,0,0,227,47,0,VirginiaRockbridge2019
365,333,32,0,0,0,0,69,50,38,0,91,213,61,0,VirginiaRockingham2019
118,90,28,0,0,0,0,65,54,34,0,0,0,118,0,VirginiaSalem City2019
260,244,16,0,0,0,0,93,49,39,0,0,240,0,20,VirginiaStafford2019
245,223,22,0,0,0,0,97,50,41,0,0,245,0,0,VirginiaSuffolk City2019
115,94,21,0,0,0,0,70,56,34,0,0,0,115,0,VirginiaVirginia Beach City2019
57,57,0,0,0,0,0,24,14,8,0,0,0,0,57,VirginiaWinchester City2019
242,232,10,0,0,0,0,71,48,41,0,0,242,0,0,VirginiaWythe2019
360,339,21,0,0,0,0,89,42,17,0,0,0,360,0,WashingtonAdams2019
357,250,106,1,0,0,0,125,65,36,0,0,0,357,0,WashingtonAsotin2019
364,273,91,0,0,0,0,80,59,39,0,0,152,199,13,WashingtonBenton2019
365,258,106,1,0,0,0,102,61,32,0,0,0,365,0,WashingtonChelan2019
365,285,80,0,0,0,0,73,56,38,0,0,166,199,0,WashingtonClallam2019
364,277,86,1,0,0,0,128,63,34,0,0,127,237,0,WashingtonClark2019
365,322,43,0,0,0,0,72,53,22,0,0,0,365,0,WashingtonColumbia2019
360,301,59,0,0,0,0,79,54,24,0,0,0,360,0,WashingtonCowlitz2019
333,288,45,0,0,0,0,74,53,21,0,0,0,333,0,WashingtonFranklin2019
358,330,28,0,0,0,0,67,48,23,0,0,0,358,0,WashingtonGarfield2019
365,306,59,0,0,0,0,71,54,24,0,0,0,365,0,WashingtonGrant2019
352,327,25,0,0,0,0,62,47,27,0,0,0,352,0,WashingtonGrays Harbor2019
365,344,21,0,0,0,0,57,42,26,0,0,0,365,0,WashingtonJefferson2019
365,208,157,0,0,0,0,90,64,48,0,19,44,302,0,WashingtonKing2019
340,313,27,0,0,0,0,77,47,24,0,0,0,340,0,WashingtonKitsap2019
365,268,97,0,0,0,0,96,61,31,0,0,0,365,0,WashingtonKittitas2019
365,300,65,0,0,0,0,97,54,27,0,0,0,365,0,WashingtonKlickitat2019
365,308,57,0,0,0,0,66,54,27,0,0,0,365,0,WashingtonLewis2019
361,305,56,0,0,0,0,75,53,28,0,0,0,361,0,WashingtonMason2019
365,209,156,0,0,0,0,91,68,42,0,0,0,365,0,WashingtonOkanogan2019
365,234,129,2,0,0,0,142,67,44,0,6,133,226,0,WashingtonPierce2019
112,111,1,0,0,0,0,52,31,21,0,0,0,112,0,WashingtonSan Juan2019
365,340,25,0,0,0,0,59,46,29,0,0,63,302,0,WashingtonSkagit2019
364,227,136,1,0,0,0,114,71,40,0,0,0,364,0,WashingtonSnohomish2019
365,258,106,1,0,0,0,107,64,42,0,0,131,218,16,WashingtonSpokane2019
365,223,141,1,0,0,0,146,67,36,0,0,0,335,30,WashingtonStevens2019
365,290,75,0,0,0,0,74,58,33,0,0,134,231,0,WashingtonThurston2019
365,299,66,0,0,0,0,94,56,23,0,0,0,235,130,WashingtonWalla Walla2019
363,334,29,0,0,0,0,66,47,29,0,0,127,236,0,WashingtonWhatcom2019
365,324,41,0,0,0,0,71,51,24,0,0,0,365,0,WashingtonWhitman2019
365,178,177,10,0,0,0,127,79,51,0,0,0,363,2,WashingtonYakima2019
278,233,43,2,0,0,0,127,54,40,0,0,201,77,0,West VirginiaBerkeley2019
360,287,72,1,0,0,0,112,56,19,0,0,0,119,241,West VirginiaBrooke2019
275,233,42,0,0,0,0,71,53,40,0,0,199,76,0,West VirginiaCabell2019
336,333,3,0,0,0,0,58,44,32,0,0,336,0,0,West VirginiaGilmer2019
242,222,20,0,0,0,0,84,50,42,0,0,242,0,0,West VirginiaGreenbrier2019
303,257,46,0,0,0,0,93,54,40,0,0,216,48,39,West VirginiaHancock2019
111,84,27,0,0,0,0,64,56,41,0,0,0,111,0,West VirginiaHarrison2019
365,262,103,0,0,0,0,93,58,44,21,0,201,143,0,West VirginiaKanawha2019
99,70,29,0,0,0,0,66,59,41,0,0,0,99,0,West VirginiaMarion2019
118,68,50,0,0,0,0,80,63,46,0,0,0,118,0,West VirginiaMarshall2019
277,237,40,0,0,0,0,74,54,41,0,0,200,77,0,West VirginiaMonongalia2019
283,226,57,0,0,0,0,71,57,42,0,0,211,72,0,West VirginiaOhio2019
362,343,19,0,0,0,0,61,47,35,0,0,350,12,0,West VirginiaTucker2019
277,231,46,0,0,0,0,87,56,40,0,0,211,66,0,West VirginiaWood2019
364,332,32,0,0,0,0,81,50,35,0,0,263,101,0,WisconsinAshland2019
361,265,96,0,0,0,0,97,58,40,0,0,120,241,0,WisconsinBrown2019
192,184,8,0,0,0,0,71,46,37,0,0,192,0,0,WisconsinColumbia2019
365,239,126,0,0,0,0,93,64,43,0,0,111,254,0,WisconsinDane2019
365,257,107,1,0,0,0,122,61,42,0,0,209,156,0,WisconsinDodge2019
201,191,9,1,0,0,0,112,47,35,0,0,201,0,0,WisconsinDoor2019
363,268,95,0,0,0,0,90,60,39,0,0,121,242,0,WisconsinEau Claire2019
202,195,7,0,0,0,0,100,47,36,0,0,202,0,0,WisconsinFond du Lac2019
363,308,55,0,0,0,0,97,53,36,0,0,252,111,0,WisconsinForest2019
365,255,109,1,0,0,0,104,62,39,0,0,0,365,0,WisconsinGrant2019
203,191,12,0,0,0,0,100,48,37,0,0,203,0,0,WisconsinJefferson2019
365,248,115,2,0,0,0,119,65,44,0,0,190,175,0,WisconsinKenosha2019
210,199,11,0,0,0,0,90,45,36,0,0,210,0,0,WisconsinKewaunee2019
365,274,91,0,0,0,0,85,62,39,0,0,147,218,0,WisconsinLa Crosse2019
202,187,15,0,0,0,0,100,48,36,0,0,202,0,0,WisconsinManitowoc2019
205,196,9,0,0,0,0,84,47,34,0,0,205,0,0,WisconsinMarathon2019
365,205,157,3,0,0,0,105,68,47,0,5,119,239,2,WisconsinMilwaukee2019
365,258,105,2,0,0,0,119,63,41,0,0,115,250,0,WisconsinOutagamie2019
363,271,89,3,0,0,0,108,61,40,0,0,173,190,0,WisconsinOzaukee2019
203,174,28,1,0,0,0,115,58,39,0,0,203,0,0,WisconsinRacine2019
203,185,18,0,0,0,0,77,50,38,0,0,203,0,0,WisconsinRock2019
365,281,83,1,0,0,0,107,59,39,0,0,124,241,0,WisconsinSauk2019
206,180,24,2,0,0,0,108,61,38,0,0,206,0,0,WisconsinSheboygan2019
365,294,71,0,0,0,0,87,57,38,0,0,222,143,0,WisconsinTaylor2019
362,320,42,0,0,0,0,91,52,31,0,0,156,206,0,WisconsinVilas2019
205,189,15,1,0,0,0,112,49,37,0,0,205,0,0,WisconsinWalworth2019
365,211,153,1,0,0,0,115,64,45,0,0,81,284,0,WisconsinWaukesha2019
365,245,120,0,0,0,0,90,61,47,0,0,327,4,34,WyomingAlbany2019
356,344,12,0,0,0,0,77,46,36,0,0,356,0,0,WyomingBig Horn2019
365,301,63,1,0,0,0,111,56,41,0,1,215,21,128,WyomingCampbell2019
364,325,38,1,0,0,0,112,51,43,0,13,351,0,0,WyomingCarbon2019
365,314,50,1,0,0,0,101,53,41,0,3,312,10,40,WyomingConverse2019
365,291,73,1,0,0,0,122,60,45,0,0,335,30,0,WyomingFremont2019
364,345,19,0,0,0,0,80,49,40,0,1,356,0,7,WyomingJohnson2019
365,296,69,0,0,0,0,74,58,43,0,4,320,25,16,WyomingLaramie2019
365,364,1,0,0,0,0,56,27,12,0,0,0,0,365,WyomingLincoln2019
364,327,37,0,0,0,0,74,51,42,0,1,357,6,0,WyomingNatrona2019
307,292,15,0,0,0,0,80,47,38,0,3,261,40,3,WyomingPark2019
60,56,3,1,0,0,0,108,37,14,0,0,0,0,60,WyomingPlatte2019
365,315,50,0,0,0,0,90,54,39,0,0,299,39,27,WyomingSheridan2019
365,265,89,8,3,0,0,200,71,46,0,0,358,7,0,WyomingSublette2019
365,258,104,3,0,0,0,133,64,46,0,3,318,9,35,WyomingSweetwater2019
365,323,42,0,0,0,0,87,51,44,0,0,353,11,1,WyomingTeton2019
365,315,49,1,0,0,0,101,58,44,0,1,360,0,4,WyomingUinta2019
