"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/26/2022","AQS","540511002","1","5.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"05/29/2022","AQS","540511002","1","5.8","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/01/2022","AQS","540511002","1","11.3","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/04/2022","AQS","540511002","1","6.5","ug/m3 LC","36","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/07/2022","AQS","540511002","1","8.9","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/10/2022","AQS","540511002","1","7.3","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/13/2022","AQS","540511002","1","13.2","ug/m3 LC","59","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/16/2022","AQS","540511002","1","19","ug/m3 LC","69","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/19/2022","AQS","540511002","1","4.6","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/22/2022","AQS","540511002","1","13.2","ug/m3 LC","59","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/25/2022","AQS","540511002","1","9.5","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"06/28/2022","AQS","540511002","1","5.1","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/01/2022","AQS","540511002","1","8.6","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/04/2022","AQS","540511002","1","13.7","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/07/2022","AQS","540511002","1","6.8","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/10/2022","AQS","540511002","1","7.9","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/13/2022","AQS","540511002","1","5.8","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/16/2022","AQS","540511002","1","10.2","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/19/2022","AQS","540511002","1","8.8","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/22/2022","AQS","540511002","1","15.2","ug/m3 LC","62","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/25/2022","AQS","540511002","1","9.2","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/28/2022","AQS","540511002","1","7.7","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"07/31/2022","AQS","540511002","1","7.1","ug/m3 LC","39","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/03/2022","AQS","540511002","1","10.9","ug/m3 LC","54","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/06/2022","AQS","540511002","1","6.4","ug/m3 LC","36","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/09/2022","AQS","540511002","1","7","ug/m3 LC","39","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/12/2022","AQS","540511002","1","6","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/15/2022","AQS","540511002","1","6.7","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/18/2022","AQS","540511002","1","7.2","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/21/2022","AQS","540511002","1","5.2","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/24/2022","AQS","540511002","1","6.7","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/27/2022","AQS","540511002","1","8.5","ug/m3 LC","47","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"08/30/2022","AQS","540511002","1","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/02/2022","AQS","540511002","1","9.4","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/05/2022","AQS","540511002","1","4.5","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/08/2022","AQS","540511002","1","7.2","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/11/2022","AQS","540511002","1","4","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/14/2022","AQS","540511002","1","6.7","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/17/2022","AQS","540511002","1","16.2","ug/m3 LC","64","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/20/2022","AQS","540511002","1","10","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/23/2022","AQS","540511002","1","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/26/2022","AQS","540511002","1","2.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"09/29/2022","AQS","540511002","1","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/02/2022","AQS","540511002","1","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/05/2022","AQS","540511002","1","5.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/08/2022","AQS","540511002","1","4.4","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/11/2022","AQS","540511002","1","8.9","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/14/2022","AQS","540511002","1","5.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/17/2022","AQS","540511002","1","4.3","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/20/2022","AQS","540511002","1","5.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/23/2022","AQS","540511002","1","11.2","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/26/2022","AQS","540511002","1","6.3","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"10/29/2022","AQS","540511002","1","8.7","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/01/2022","AQS","540511002","1","6.7","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/04/2022","AQS","540511002","1","9.2","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/07/2022","AQS","540511002","1","8.3","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/10/2022","AQS","540511002","1","7.6","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/13/2022","AQS","540511002","1","5.2","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/16/2022","AQS","540511002","1","8","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/19/2022","AQS","540511002","1","5.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/22/2022","AQS","540511002","1","14.2","ug/m3 LC","61","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/25/2022","AQS","540511002","1","14.3","ug/m3 LC","61","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"11/28/2022","AQS","540511002","1","9.6","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/01/2022","AQS","540511002","1","7.5","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/04/2022","AQS","540511002","1","13.9","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/07/2022","AQS","540511002","1","5.8","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/10/2022","AQS","540511002","1","14.9","ug/m3 LC","62","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/16/2022","AQS","540511002","1","4.9","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/19/2022","AQS","540511002","1","8.7","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/22/2022","AQS","540511002","1","11.4","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/25/2022","AQS","540511002","1","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/28/2022","AQS","540511002","1","19","ug/m3 LC","69","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"12/31/2022","AQS","540511002","1","9","ug/m3 LC","50","","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/01/2022","AQS","540511002","2","11","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/02/2022","AQS","540511002","2","3.8","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/03/2022","AQS","540511002","2","8.4","ug/m3 LC","47","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/04/2022","AQS","540511002","2","22.6","ug/m3 LC","76","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/05/2022","AQS","540511002","2","9","ug/m3 LC","50","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/06/2022","AQS","540511002","2","13.1","ug/m3 LC","58","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/07/2022","AQS","540511002","2","15.9","ug/m3 LC","64","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/08/2022","AQS","540511002","2","25.4","ug/m3 LC","81","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/09/2022","AQS","540511002","2","11.1","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/10/2022","AQS","540511002","2","7.3","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/11/2022","AQS","540511002","2","9.3","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/12/2022","AQS","540511002","2","12.5","ug/m3 LC","57","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/13/2022","AQS","540511002","2","29.7","ug/m3 LC","89","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/14/2022","AQS","540511002","2","17.1","ug/m3 LC","66","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/15/2022","AQS","540511002","2","7.7","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/16/2022","AQS","540511002","2","13.8","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/17/2022","AQS","540511002","2","9.2","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/18/2022","AQS","540511002","2","13.3","ug/m3 LC","59","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/19/2022","AQS","540511002","2","16.4","ug/m3 LC","65","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/20/2022","AQS","540511002","2","7.4","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/21/2022","AQS","540511002","2","11.8","ug/m3 LC","56","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/22/2022","AQS","540511002","2","14.6","ug/m3 LC","61","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/23/2022","AQS","540511002","2","31.4","ug/m3 LC","93","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/24/2022","AQS","540511002","2","13.3","ug/m3 LC","59","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/25/2022","AQS","540511002","2","17.8","ug/m3 LC","67","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/26/2022","AQS","540511002","2","23.5","ug/m3 LC","78","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/27/2022","AQS","540511002","2","19.8","ug/m3 LC","71","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
"01/28/2022","AQS","540511002","2","12.3","ug/m3 LC","57","","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","48540","Wheeling, WV-OH","54","West Virginia","051","Marshall","39.9159609716958","-80.7338580229214"
