Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2023-03-01,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-02,AQS,540610003,1,0.041,ppm,38,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-03,AQS,540610003,1,0.038,ppm,35,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-04,AQS,540610003,1,0.043,ppm,40,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-05,AQS,540610003,1,0.045,ppm,42,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-06,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-07,AQS,540610003,1,0.043,ppm,40,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-08,AQS,540610003,1,0.041,ppm,38,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-09,AQS,540610003,1,0.04,ppm,37,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-10,AQS,540610003,1,0.036,ppm,33,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-11,AQS,540610003,1,0.036,ppm,33,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-12,AQS,540610003,1,0.036,ppm,33,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-13,AQS,540610003,1,0.038,ppm,35,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-14,AQS,540610003,1,0.038,ppm,35,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-15,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-16,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-17,AQS,540610003,1,0.043,ppm,40,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-18,AQS,540610003,1,0.044,ppm,41,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-19,AQS,540610003,1,0.039,ppm,36,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-20,AQS,540610003,1,0.044,ppm,41,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-21,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-22,AQS,540610003,1,0.048,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-23,AQS,540610003,1,0.04,ppm,37,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-24,AQS,540610003,1,0.033,ppm,31,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-26,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-27,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-28,AQS,540610003,1,0.048,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-29,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-30,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-03-31,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-01,AQS,540610003,1,0.05,ppm,46,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-02,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-03,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-04,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-05,AQS,540610003,1,0.04,ppm,37,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-06,AQS,540610003,1,0.038,ppm,35,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-07,AQS,540610003,1,0.044,ppm,41,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-08,AQS,540610003,1,0.048,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-09,AQS,540610003,1,0.054,ppm,50,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-10,AQS,540610003,1,0.054,ppm,50,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-11,AQS,540610003,1,0.056,ppm,54,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-12,AQS,540610003,1,0.059,ppm,64,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-13,AQS,540610003,1,0.068,ppm,93,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-14,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-15,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-17,AQS,540610003,1,0.038,ppm,35,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-18,AQS,540610003,1,0.055,ppm,51,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-19,AQS,540610003,1,0.062,ppm,74,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-21,AQS,540610003,1,0.066,ppm,87,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-22,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-23,AQS,540610003,1,0.037,ppm,34,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-24,AQS,540610003,1,0.045,ppm,42,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-25,AQS,540610003,1,0.05,ppm,46,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-26,AQS,540610003,1,0.056,ppm,54,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-27,AQS,540610003,1,0.058,ppm,61,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-28,AQS,540610003,1,0.045,ppm,42,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-29,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-04-30,AQS,540610003,1,0.04,ppm,37,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-01,AQS,540610003,1,0.031,ppm,29,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-02,AQS,540610003,1,0.029,ppm,27,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-03,AQS,540610003,1,0.029,ppm,27,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-04,AQS,540610003,1,0.032,ppm,30,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-05,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-06,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-07,AQS,540610003,1,0.038,ppm,35,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-08,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-09,AQS,540610003,1,0.053,ppm,49,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-10,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-11,AQS,540610003,1,0.058,ppm,61,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-12,AQS,540610003,1,0.064,ppm,80,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-13,AQS,540610003,1,0.048,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-14,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-15,AQS,540610003,1,0.051,ppm,47,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-16,AQS,540610003,1,0.043,ppm,40,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-17,AQS,540610003,1,0.054,ppm,50,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-18,AQS,540610003,1,0.051,ppm,47,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-19,AQS,540610003,1,0.051,ppm,47,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-20,AQS,540610003,1,0.035,ppm,32,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-21,AQS,540610003,1,0.045,ppm,42,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-22,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-23,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-24,AQS,540610003,1,0.054,ppm,50,Unknown,15,88.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-25,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-26,AQS,540610003,1,0.05,ppm,46,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-27,AQS,540610003,1,0.054,ppm,50,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-28,AQS,540610003,1,0.057,ppm,58,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-29,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-30,AQS,540610003,1,0.057,ppm,58,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-05-31,AQS,540610003,1,0.062,ppm,74,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-01,AQS,540610003,1,0.064,ppm,80,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-02,AQS,540610003,1,0.066,ppm,87,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-03,AQS,540610003,1,0.053,ppm,49,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-04,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-05,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-06,AQS,540610003,1,0.06,ppm,67,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-07,AQS,540610003,1,0.057,ppm,58,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-08,AQS,540610003,1,0.044,ppm,41,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-09,AQS,540610003,1,0.043,ppm,40,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-10,AQS,540610003,1,0.06,ppm,67,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-11,AQS,540610003,1,0.059,ppm,64,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-12,AQS,540610003,1,0.037,ppm,34,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-13,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-14,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-15,AQS,540610003,1,0.054,ppm,50,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-16,AQS,540610003,1,0.05,ppm,46,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-17,AQS,540610003,1,0.045,ppm,42,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-18,AQS,540610003,1,0.063,ppm,77,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-19,AQS,540610003,1,0.053,ppm,49,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-20,AQS,540610003,1,0.053,ppm,49,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-21,AQS,540610003,1,0.041,ppm,38,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-22,AQS,540610003,1,0.028,ppm,26,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-23,AQS,540610003,1,0.035,ppm,32,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-24,AQS,540610003,1,0.035,ppm,32,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-25,AQS,540610003,1,0.056,ppm,54,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-26,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-27,AQS,540610003,1,0.032,ppm,30,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-28,AQS,540610003,1,0.058,ppm,61,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-29,AQS,540610003,1,0.076,ppm,119,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-06-30,AQS,540610003,1,0.041,ppm,38,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-01,AQS,540610003,1,0.037,ppm,34,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-02,AQS,540610003,1,0.042,ppm,39,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-03,AQS,540610003,1,0.037,ppm,34,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-04,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-05,AQS,540610003,1,0.055,ppm,51,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-06,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-07,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-08,AQS,540610003,1,0.052,ppm,48,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-09,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-10,AQS,540610003,1,0.05,ppm,46,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-11,AQS,540610003,1,0.057,ppm,58,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-12,AQS,540610003,1,0.058,ppm,61,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-13,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-14,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-15,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-16,AQS,540610003,1,0.045,ppm,42,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-17,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-18,AQS,540610003,1,0.057,ppm,58,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-19,AQS,540610003,1,0.047,ppm,44,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-20,AQS,540610003,1,0.046,ppm,43,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-21,AQS,540610003,1,0.049,ppm,45,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-22,AQS,540610003,1,0.04,ppm,37,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-23,AQS,540610003,1,0.05,ppm,46,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-24,AQS,540610003,1,0.054,ppm,50,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-25,AQS,540610003,1,0.053,ppm,49,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
2023-07-26,AQS,540610003,1,0.053,ppm,49,Unknown,17,100.0,44201,Ozone,160.0,34060.0,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2023
