"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/16/2018","AQS","540290015","1","7","ppb","10","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/17/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/18/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/19/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/20/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/21/2018","AQS","540290015","1","5","ppb","7","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/22/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/23/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/24/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/25/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/26/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/27/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/28/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/29/2018","AQS","540290015","1","5","ppb","7","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"06/30/2018","AQS","540290015","1","12","ppb","17","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/01/2018","AQS","540290015","1","5","ppb","7","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/02/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/03/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/04/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/05/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/06/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/07/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/08/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/09/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/10/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/11/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/12/2018","AQS","540290015","1","6","ppb","9","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/13/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/14/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/15/2018","AQS","540290015","1","5","ppb","7","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/16/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/17/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/18/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/19/2018","AQS","540290015","1","5","ppb","7","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/20/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/21/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/22/2018","AQS","540290015","1","8","ppb","11","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/23/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","039","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/24/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/25/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/26/2018","AQS","540290015","1","11","ppb","16","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/27/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/28/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/29/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/30/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"07/31/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/01/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/02/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","22","92.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/03/2018","AQS","540290015","1","8","ppb","11","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/04/2018","AQS","540290015","1","5","ppb","7","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/05/2018","AQS","540290015","1","8","ppb","11","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/06/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/07/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/08/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","22","92.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/09/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/10/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/11/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/12/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/13/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/14/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/15/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/16/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/17/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/18/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/19/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/21/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/22/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/23/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/24/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/25/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/26/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/27/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","22","92.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/28/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/29/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/30/2018","AQS","540290015","1","1","ppb","1","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"08/31/2018","AQS","540290015","1","8","ppb","11","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/01/2018","AQS","540290015","1","4","ppb","6","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/02/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/03/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/04/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/05/2018","AQS","540290015","1","6","ppb","9","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/06/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/07/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/08/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/09/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/10/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/11/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/12/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/13/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/14/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/15/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/16/2018","AQS","540290015","1","3","ppb","4","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/17/2018","AQS","540290015","1","6","ppb","9","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","24","100.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
"09/18/2018","AQS","540290015","1","2","ppb","3","STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD","23","96.0000","42401","Sulfur dioxide","100","48260","Weirton-Steubenville, WV-OH","54","West Virginia","029","Hancock","40.6183526553686","-80.5406155061143"
