Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2023-02-23,AQS,540391005,1,6.2,ug/m3 LC,34,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-02-26,AQS,540391005,1,8.5,ug/m3 LC,47,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-01,AQS,540391005,1,10.3,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-04,AQS,540391005,1,4.0,ug/m3 LC,22,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-07,AQS,540391005,1,4.0,ug/m3 LC,22,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-10,AQS,540391005,1,5.7,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-13,AQS,540391005,1,7.3,ug/m3 LC,41,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-16,AQS,540391005,1,7.4,ug/m3 LC,41,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-19,AQS,540391005,1,4.2,ug/m3 LC,23,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-22,AQS,540391005,1,10.1,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-25,AQS,540391005,1,2.5,ug/m3 LC,14,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-28,AQS,540391005,1,5.8,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-03-31,AQS,540391005,1,9.7,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-03,AQS,540391005,1,6.9,ug/m3 LC,38,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-06,AQS,540391005,1,4.4,ug/m3 LC,24,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-12,AQS,540391005,1,11.0,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-15,AQS,540391005,1,5.8,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-18,AQS,540391005,1,5.6,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-21,AQS,540391005,1,11.2,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-24,AQS,540391005,1,4.9,ug/m3 LC,27,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-27,AQS,540391005,1,8.1,ug/m3 LC,45,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-04-30,AQS,540391005,1,5.9,ug/m3 LC,33,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-03,AQS,540391005,1,2.1,ug/m3 LC,12,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-06,AQS,540391005,1,9.2,ug/m3 LC,51,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-09,AQS,540391005,1,6.7,ug/m3 LC,37,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-12,AQS,540391005,1,10.1,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-15,AQS,540391005,1,10.1,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-18,AQS,540391005,1,9.5,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-21,AQS,540391005,1,11.0,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-24,AQS,540391005,1,16.1,ug/m3 LC,64,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-27,AQS,540391005,1,6.8,ug/m3 LC,38,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-05-30,AQS,540391005,1,4.4,ug/m3 LC,24,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-02,AQS,540391005,1,10.1,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-05,AQS,540391005,1,16.3,ug/m3 LC,64,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-08,AQS,540391005,1,27.7,ug/m3 LC,86,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-11,AQS,540391005,1,17.5,ug/m3 LC,67,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-14,AQS,540391005,1,11.2,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-17,AQS,540391005,1,24.3,ug/m3 LC,79,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-20,AQS,540391005,1,10.5,ug/m3 LC,54,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-23,AQS,540391005,1,2.9,ug/m3 LC,16,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-26,AQS,540391005,1,5.4,ug/m3 LC,30,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-06-29,AQS,540391005,1,57.8,ug/m3 LC,153,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-02,AQS,540391005,1,6.2,ug/m3 LC,34,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-05,AQS,540391005,1,13.8,ug/m3 LC,60,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-08,AQS,540391005,1,8.9,ug/m3 LC,49,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-11,AQS,540391005,1,9.0,ug/m3 LC,50,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-14,AQS,540391005,1,4.6,ug/m3 LC,26,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-17,AQS,540391005,1,24.7,ug/m3 LC,80,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-20,AQS,540391005,1,6.3,ug/m3 LC,35,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-23,AQS,540391005,1,9.5,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-26,AQS,540391005,1,15.6,ug/m3 LC,63,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-07-29,AQS,540391005,1,8.3,ug/m3 LC,46,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-01,AQS,540391005,1,9.3,ug/m3 LC,51,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-04,AQS,540391005,1,11.1,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-07,AQS,540391005,1,6.2,ug/m3 LC,34,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-10,AQS,540391005,1,6.8,ug/m3 LC,38,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-13,AQS,540391005,1,5.7,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-16,AQS,540391005,1,6.0,ug/m3 LC,33,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-19,AQS,540391005,1,16.3,ug/m3 LC,64,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-22,AQS,540391005,1,16.2,ug/m3 LC,64,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-25,AQS,540391005,1,5.5,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-28,AQS,540391005,1,9.5,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-08-31,AQS,540391005,1,4.5,ug/m3 LC,25,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-03,AQS,540391005,1,10.0,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-06,AQS,540391005,1,9.4,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-09,AQS,540391005,1,4.0,ug/m3 LC,22,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-12,AQS,540391005,1,9.8,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-15,AQS,540391005,1,5.7,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-18,AQS,540391005,1,10.2,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-21,AQS,540391005,1,9.0,ug/m3 LC,50,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-24,AQS,540391005,1,5.5,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-27,AQS,540391005,1,2.8,ug/m3 LC,16,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-09-30,AQS,540391005,1,9.0,ug/m3 LC,50,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-03,AQS,540391005,1,6.8,ug/m3 LC,38,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-06,AQS,540391005,1,6.7,ug/m3 LC,37,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-09,AQS,540391005,1,4.5,ug/m3 LC,25,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-12,AQS,540391005,1,8.5,ug/m3 LC,47,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-15,AQS,540391005,1,1.8,ug/m3 LC,10,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-18,AQS,540391005,1,4.4,ug/m3 LC,24,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-21,AQS,540391005,1,3.2,ug/m3 LC,18,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-24,AQS,540391005,1,6.4,ug/m3 LC,36,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-27,AQS,540391005,1,9.5,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-10-30,AQS,540391005,1,3.2,ug/m3 LC,18,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-02,AQS,540391005,1,5.2,ug/m3 LC,29,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-05,AQS,540391005,1,14.0,ug/m3 LC,60,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-08,AQS,540391005,1,20.4,ug/m3 LC,72,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-11,AQS,540391005,1,7.5,ug/m3 LC,42,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-14,AQS,540391005,1,7.5,ug/m3 LC,42,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-17,AQS,540391005,1,13.0,ug/m3 LC,58,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-20,AQS,540391005,1,11.0,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-23,AQS,540391005,1,7.7,ug/m3 LC,43,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-26,AQS,540391005,1,8.7,ug/m3 LC,48,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-11-29,AQS,540391005,1,8.4,ug/m3 LC,47,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-12-02,AQS,540391005,1,11.2,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-12-05,AQS,540391005,1,8.1,ug/m3 LC,45,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
2023-12-08,AQS,540391005,1,8.2,ug/m3 LC,46,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.3661830009184,-81.693717,2023
