NIC_PT,NUI_PT,NAME,IPRCAT,AGECAT,SEXCAT,YEAR,state,county
4110,3254,"Marion County, WV",1,0,1,2006,54,049
18692,5057,"Marion County, WV",0,0,2,2006,54,049
4675,3882,"Marion County, WV",1,0,2,2006,54,049
26816,8874,"Marion County, WV",0,1,0,2006,54,049
4911,6277,"Marion County, WV",1,1,0,2006,54,049
13158,4411,"Marion County, WV",0,1,1,2006,54,049
2184,2834,"Marion County, WV",1,1,1,2006,54,049
13657,4463,"Marion County, WV",0,1,2,2006,54,049
2727,3443,"Marion County, WV",1,1,2,2006,54,049
15179,3810,"Marion County, WV",0,2,0,2006,54,049
2442,2701,"Marion County, WV",1,2,0,2006,54,049
7349,1872,"Marion County, WV",0,2,1,2006,54,049
1087,1313,"Marion County, WV",1,2,1,2006,54,049
7830,1938,"Marion County, WV",0,2,2,2006,54,049
1354,1387,"Marion County, WV",1,2,2,2006,54,049
10851,1323,"Marion County, WV",0,4,0,2006,54,049
4009,938,"Marion County, WV",1,4,0,2006,54,049
23175,4360,"Marshall County, WV",0,0,0,2006,54,051
11691,2131,"Marshall County, WV",0,0,2,2006,54,051
6886,2702,"Marshall County, WV",1,0,0,2006,54,051
11484,2229,"Marshall County, WV",0,0,1,2006,54,051
3164,1254,"Marshall County, WV",1,0,1,2006,54,051
3722,1448,"Marshall County, WV",1,0,2,2006,54,051
16897,3791,"Marshall County, WV",0,1,0,2006,54,051
4140,2319,"Marshall County, WV",1,1,0,2006,54,051
8280,1939,"Marshall County, WV",0,1,1,2006,54,051
1747,1061,"Marshall County, WV",1,1,1,2006,54,051
8617,1851,"Marshall County, WV",0,1,2,2006,54,051
2393,1258,"Marshall County, WV",1,1,2,2006,54,051
10621,1806,"Marshall County, WV",0,2,0,2006,54,051
2329,1039,"Marshall County, WV",1,2,0,2006,54,051
5185,839,"Marshall County, WV",0,2,1,2006,54,051
1025,415,"Marshall County, WV",1,2,1,2006,54,051
5436,967,"Marshall County, WV",0,2,2,2006,54,051
1303,624,"Marshall County, WV",1,2,2,2006,54,051
6660,630,"Marshall County, WV",0,4,0,2006,54,051
2843,416,"Marshall County, WV",1,4,0,2006,54,051
18617,2594,"Mason County, WV",0,0,0,2006,54,053
8988,1457,"Mason County, WV",1,0,0,2006,54,053
9221,1364,"Mason County, WV",0,0,1,2006,54,053
4388,694,"Mason County, WV",1,0,1,2006,54,053
9396,1230,"Mason County, WV",0,0,2,2006,54,053
4600,763,"Mason County, WV",1,0,2,2006,54,053
13549,2236,"Mason County, WV",0,1,0,2006,54,053
6082,1233,"Mason County, WV",1,1,0,2006,54,053
6630,1180,"Mason County, WV",0,1,1,2006,54,053
2890,578,"Mason County, WV",1,1,1,2006,54,053
6919,1055,"Mason County, WV",0,1,2,2006,54,053
3193,656,"Mason County, WV",1,1,2,2006,54,053
7907,990,"Mason County, WV",0,2,0,2006,54,053
3274,534,"Mason County, WV",1,2,0,2006,54,053
3861,500,"Mason County, WV",0,2,1,2006,54,053
1575,245,"Mason County, WV",1,2,1,2006,54,053
4046,490,"Mason County, WV",0,2,2,2006,54,053
1700,289,"Mason County, WV",1,2,2,2006,54,053
5333,387,"Mason County, WV",0,4,0,2006,54,053
20494,4409,"Mercer County, WV",0,0,1,2006,54,055
2991,234,"Mason County, WV",1,4,0,2006,54,053
42339,8226,"Mercer County, WV",0,0,0,2006,54,055
17148,4222,"Mercer County, WV",1,0,0,2006,54,055
8026,2063,"Mercer County, WV",1,0,1,2006,54,055
21846,3817,"Mercer County, WV",0,0,2,2006,54,055
9121,2159,"Mercer County, WV",1,0,2,2006,54,055
30356,7167,"Mercer County, WV",0,1,0,2006,54,055
10689,3619,"Mercer County, WV",1,1,0,2006,54,055
14435,3867,"Mercer County, WV",0,1,1,2006,54,055
4801,1758,"Mercer County, WV",1,1,1,2006,54,055
15921,3300,"Mercer County, WV",0,1,2,2006,54,055
5888,1862,"Mercer County, WV",1,1,2,2006,54,055
17657,3146,"Mercer County, WV",0,2,0,2006,54,055
5508,1480,"Mercer County, WV",1,2,0,2006,54,055
8459,1667,"Mercer County, WV",0,2,1,2006,54,055
2573,740,"Mercer County, WV",1,2,1,2006,54,055
9198,1478,"Mercer County, WV",0,2,2,2006,54,055
2935,740,"Mercer County, WV",1,2,2,2006,54,055
12547,1166,"Mercer County, WV",0,4,0,2006,54,055
6644,643,"Mercer County, WV",1,4,0,2006,54,055
18683,4299,"Mineral County, WV",0,0,0,2006,54,057
4964,2731,"Mineral County, WV",1,0,0,2006,54,057
9316,2226,"Mineral County, WV",0,0,1,2006,54,057
2204,1286,"Mineral County, WV",1,0,1,2006,54,057
9368,2073,"Mineral County, WV",0,0,2,2006,54,057
2760,1445,"Mineral County, WV",1,0,2,2006,54,057
13235,3758,"Mineral County, WV",0,1,0,2006,54,057
2690,2350,"Mineral County, WV",1,1,0,2006,54,057
6469,1971,"Mineral County, WV",0,1,1,2006,54,057
1101,1114,"Mineral County, WV",1,1,1,2006,54,057
6766,1787,"Mineral County, WV",0,1,2,2006,54,057
1590,1236,"Mineral County, WV",1,1,2,2006,54,057
7966,1730,"Mineral County, WV",0,2,0,2006,54,057
1344,1011,"Mineral County, WV",1,2,0,2006,54,057
3824,900,"Mineral County, WV",0,2,1,2006,54,057
566,494,"Mineral County, WV",1,2,1,2006,54,057
4143,831,"Mineral County, WV",0,2,2,2006,54,057
19942,3442,"Mingo County, WV",0,0,0,2006,54,059
778,517,"Mineral County, WV",1,2,2,2006,54,057
5801,610,"Mineral County, WV",0,4,0,2006,54,057
2367,414,"Mineral County, WV",1,4,0,2006,54,057
10076,2066,"Mingo County, WV",1,0,0,2006,54,059
9835,1712,"Mingo County, WV",0,0,1,2006,54,059
4808,1007,"Mingo County, WV",1,0,1,2006,54,059
10107,1730,"Mingo County, WV",0,0,2,2006,54,059
5268,1059,"Mingo County, WV",1,0,2,2006,54,059
14213,3004,"Mingo County, WV",0,1,0,2006,54,059
6706,1811,"Mingo County, WV",1,1,0,2006,54,059
6930,1485,"Mingo County, WV",0,1,1,2006,54,059
3115,875,"Mingo County, WV",1,1,1,2006,54,059
7283,1519,"Mingo County, WV",0,1,2,2006,54,059
3592,936,"Mingo County, WV",1,1,2,2006,54,059
8365,1369,"Mingo County, WV",0,2,0,2006,54,059
3700,844,"Mingo County, WV",1,2,0,2006,54,059
4093,710,"Mingo County, WV",0,2,1,2006,54,059
1730,429,"Mingo County, WV",1,2,1,2006,54,059
4272,659,"Mingo County, WV",0,2,2,2006,54,059
1970,415,"Mingo County, WV",1,2,2,2006,54,059
5977,480,"Mingo County, WV",0,4,0,2006,54,059
3474,276,"Mingo County, WV",1,4,0,2006,54,059
53661,18976,"Monongalia County, WV",0,0,0,2006,54,061
10853,13831,"Monongalia County, WV",1,0,0,2006,54,061
26689,10321,"Monongalia County, WV",0,0,1,2006,54,061
5051,7112,"Monongalia County, WV",1,0,1,2006,54,061
26972,8655,"Monongalia County, WV",0,0,2,2006,54,061
5802,6719,"Monongalia County, WV",1,0,2,2006,54,061
39394,17438,"Monongalia County, WV",0,1,0,2006,54,061
6453,12850,"Monongalia County, WV",1,1,0,2006,54,061
19311,9547,"Monongalia County, WV",0,1,1,2006,54,061
2878,6628,"Monongalia County, WV",1,1,1,2006,54,061
20084,7891,"Monongalia County, WV",0,1,2,2006,54,061
3576,6221,"Monongalia County, WV",1,1,2,2006,54,061
20020,3948,"Monongalia County, WV",0,2,0,2006,54,061
2844,2606,"Monongalia County, WV",1,2,0,2006,54,061
1497,1299,"Monongalia County, WV",1,2,2,2006,54,061
9695,2081,"Monongalia County, WV",0,2,1,2006,54,061
1346,1307,"Monongalia County, WV",1,2,1,2006,54,061
10325,1867,"Monongalia County, WV",0,2,2,2006,54,061
15015,1706,"Monongalia County, WV",0,4,0,2006,54,061
4548,1072,"Monongalia County, WV",1,4,0,2006,54,061
8468,2786,"Monroe County, WV",0,0,0,2006,54,063
2627,1797,"Monroe County, WV",1,0,0,2006,54,063
4231,1414,"Monroe County, WV",0,0,1,2006,54,063
1224,845,"Monroe County, WV",1,0,1,2006,54,063
4237,1373,"Monroe County, WV",0,0,2,2006,54,063
1402,952,"Monroe County, WV",1,0,2,2006,54,063
6147,2405,"Monroe County, WV",0,1,0,2006,54,063
1552,1529,"Monroe County, WV",1,1,0,2006,54,063
3031,1227,"Monroe County, WV",0,1,1,2006,54,063
712,718,"Monroe County, WV",1,1,1,2006,54,063
3116,1179,"Monroe County, WV",0,1,2,2006,54,063
840,811,"Monroe County, WV",1,1,2,2006,54,063
3679,1140,"Monroe County, WV",0,2,0,2006,54,063
839,677,"Monroe County, WV",1,2,0,2006,54,063
1817,572,"Monroe County, WV",0,2,1,2006,54,063
409,322,"Monroe County, WV",1,2,1,2006,54,063
1862,568,"Monroe County, WV",0,2,2,2006,54,063
430,355,"Monroe County, WV",1,2,2,2006,54,063
2457,425,"Monroe County, WV",0,4,0,2006,54,063
1106,292,"Monroe County, WV",1,4,0,2006,54,063
10745,3085,"Morgan County, WV",0,0,0,2006,54,065
2383,1848,"Morgan County, WV",1,0,0,2006,54,065
5353,1603,"Morgan County, WV",0,0,1,2006,54,065
1085,875,"Morgan County, WV",1,0,1,2006,54,065
5391,1482,"Morgan County, WV",0,0,2,2006,54,065
1298,973,"Morgan County, WV",1,0,2,2006,54,065
7713,2568,"Morgan County, WV",0,1,0,2006,54,065
1261,1490,"Morgan County, WV",1,1,0,2006,54,065
3823,1346,"Morgan County, WV",0,1,1,2006,54,065
525,698,"Morgan County, WV",1,1,1,2006,54,065
3890,1221,"Morgan County, WV",0,1,2,2006,54,065
736,792,"Morgan County, WV",1,1,2,2006,54,065
307,313,"Morgan County, WV",1,2,1,2006,54,065
4647,1191,"Morgan County, WV",0,2,0,2006,54,065
664,662,"Morgan County, WV",1,2,0,2006,54,065
2309,610,"Morgan County, WV",0,2,1,2006,54,065
2338,581,"Morgan County, WV",0,2,2,2006,54,065
357,349,"Morgan County, WV",1,2,2,2006,54,065
3160,564,"Morgan County, WV",0,4,0,2006,54,065
1146,384,"Morgan County, WV",1,4,0,2006,54,065
17642,4334,"Nicholas County, WV",0,0,0,2006,54,067
6719,2619,"Nicholas County, WV",1,0,0,2006,54,067
8725,2325,"Nicholas County, WV",0,0,1,2006,54,067
3128,1287,"Nicholas County, WV",1,0,1,2006,54,067
8918,2010,"Nicholas County, WV",0,0,2,2006,54,067
3591,1332,"Nicholas County, WV",1,0,2,2006,54,067
12772,3831,"Nicholas County, WV",0,1,0,2006,54,067
4104,2302,"Nicholas County, WV",1,1,0,2006,54,067
6237,2068,"Nicholas County, WV",0,1,1,2006,54,067
1798,1115,"Nicholas County, WV",1,1,1,2006,54,067
6535,1763,"Nicholas County, WV",0,1,2,2006,54,067
2307,1187,"Nicholas County, WV",1,1,2,2006,54,067
7811,1647,"Nicholas County, WV",0,2,0,2006,54,067
2226,1028,"Nicholas County, WV",1,2,0,2006,54,067
3821,852,"Nicholas County, WV",0,2,1,2006,54,067
1008,515,"Nicholas County, WV",1,2,1,2006,54,067
3990,795,"Nicholas County, WV",0,2,2,2006,54,067
1218,513,"Nicholas County, WV",1,2,2,2006,54,067
5171,561,"Nicholas County, WV",0,4,0,2006,54,067
2737,352,"Nicholas County, WV",1,4,0,2006,54,067
27089,7574,"Ohio County, WV",0,0,0,2006,54,069
8013,3872,"Ohio County, WV",1,0,0,2006,54,069
13593,3601,"Ohio County, WV",0,0,1,2006,54,069
3740,1816,"Ohio County, WV",1,0,1,2006,54,069
13496,3973,"Ohio County, WV",0,0,2,2006,54,069
4272,2056,"Ohio County, WV",1,0,2,2006,54,069
19335,6396,"Ohio County, WV",0,1,0,2006,54,069
4745,3334,"Ohio County, WV",1,1,0,2006,54,069
9414,3190,"Ohio County, WV",0,1,1,2006,54,069
2079,1533,"Ohio County, WV",1,1,1,2006,54,069
2606,1581,"Ohio County, WV",1,2,0,2006,54,069
9921,3206,"Ohio County, WV",0,1,2,2006,54,069
2666,1801,"Ohio County, WV",1,1,2,2006,54,069
12522,3006,"Ohio County, WV",0,2,0,2006,54,069
6279,1275,"Ohio County, WV",0,2,1,2006,54,069
1204,733,"Ohio County, WV",1,2,1,2006,54,069
6243,1731,"Ohio County, WV",0,2,2,2006,54,069
1401,847,"Ohio County, WV",1,2,2,2006,54,069
8143,1305,"Ohio County, WV",0,4,0,2006,54,069
3369,576,"Ohio County, WV",1,4,0,2006,54,069
4485,1541,"Pendleton County, WV",0,0,0,2006,54,071
1336,985,"Pendleton County, WV",1,0,0,2006,54,071
2299,809,"Pendleton County, WV",0,0,1,2006,54,071
644,474,"Pendleton County, WV",1,0,1,2006,54,071
2185,732,"Pendleton County, WV",0,0,2,2006,54,071
691,511,"Pendleton County, WV",1,0,2,2006,54,071
3200,1307,"Pendleton County, WV",0,1,0,2006,54,071
735,817,"Pendleton County, WV",1,1,0,2006,54,071
1621,685,"Pendleton County, WV",0,1,1,2006,54,071
323,385,"Pendleton County, WV",1,1,1,2006,54,071
1579,621,"Pendleton County, WV",0,1,2,2006,54,071
412,432,"Pendleton County, WV",1,1,2,2006,54,071
2100,728,"Pendleton County, WV",0,2,0,2006,54,071
437,447,"Pendleton County, WV",1,2,0,2006,54,071
1069,364,"Pendleton County, WV",0,2,1,2006,54,071
201,201,"Pendleton County, WV",1,2,1,2006,54,071
1031,364,"Pendleton County, WV",0,2,2,2006,54,071
235,247,"Pendleton County, WV",1,2,2,2006,54,071
1342,257,"Pendleton County, WV",0,4,0,2006,54,071
613,181,"Pendleton County, WV",1,4,0,2006,54,071
4959,1031,"Pleasants County, WV",0,0,0,2006,54,073
1296,729,"Pleasants County, WV",1,0,0,2006,54,073
2443,536,"Pleasants County, WV",0,0,1,2006,54,073
587,353,"Pleasants County, WV",1,0,1,2006,54,073
2516,496,"Pleasants County, WV",0,0,2,2006,54,073
709,377,"Pleasants County, WV",1,0,2,2006,54,073
3607,893,"Pleasants County, WV",0,1,0,2006,54,073
737,623,"Pleasants County, WV",1,1,0,2006,54,073
426,325,"Pleasants County, WV",1,1,2,2006,54,073
1748,463,"Pleasants County, WV",0,1,1,2006,54,073
311,298,"Pleasants County, WV",1,1,1,2006,54,073
1859,430,"Pleasants County, WV",0,1,2,2006,54,073
2216,383,"Pleasants County, WV",0,2,0,2006,54,073
361,243,"Pleasants County, WV",1,2,0,2006,54,073
1088,195,"Pleasants County, WV",0,2,1,2006,54,073
150,113,"Pleasants County, WV",1,2,1,2006,54,073
1128,187,"Pleasants County, WV",0,2,2,2006,54,073
211,130,"Pleasants County, WV",1,2,2,2006,54,073
1430,153,"Pleasants County, WV",0,4,0,2006,54,073
575,115,"Pleasants County, WV",1,4,0,2006,54,073
5276,1583,"Pocahontas County, WV",0,0,0,2006,54,075
1911,1024,"Pocahontas County, WV",1,0,0,2006,54,075
2659,854,"Pocahontas County, WV",0,0,1,2006,54,075
943,521,"Pocahontas County, WV",1,0,1,2006,54,075
2617,729,"Pocahontas County, WV",0,0,2,2006,54,075
968,503,"Pocahontas County, WV",1,0,2,2006,54,075
3857,1379,"Pocahontas County, WV",0,1,0,2006,54,075
1132,881,"Pocahontas County, WV",1,1,0,2006,54,075
1925,745,"Pocahontas County, WV",0,1,1,2006,54,075
533,443,"Pocahontas County, WV",1,1,1,2006,54,075
1932,634,"Pocahontas County, WV",0,1,2,2006,54,075
599,437,"Pocahontas County, WV",1,1,2,2006,54,075
2506,719,"Pocahontas County, WV",0,2,0,2006,54,075
669,442,"Pocahontas County, WV",1,2,0,2006,54,075
1254,378,"Pocahontas County, WV",0,2,1,2006,54,075
323,220,"Pocahontas County, WV",1,2,1,2006,54,075
1252,341,"Pocahontas County, WV",0,2,2,2006,54,075
345,223,"Pocahontas County, WV",1,2,2,2006,54,075
1507,227,"Pocahontas County, WV",0,4,0,2006,54,075
809,157,"Pocahontas County, WV",1,4,0,2006,54,075
20291,5500,"Preston County, WV",0,0,0,2006,54,077
6756,3405,"Preston County, WV",1,0,0,2006,54,077
10141,2915,"Preston County, WV",0,0,1,2006,54,077
3181,1683,"Preston County, WV",1,0,1,2006,54,077
10151,2585,"Preston County, WV",0,0,2,2006,54,077
3574,1722,"Preston County, WV",1,0,2,2006,54,077
1832,1455,"Preston County, WV",1,1,1,2006,54,077
14654,4789,"Preston County, WV",0,1,0,2006,54,077
4029,2929,"Preston County, WV",1,1,0,2006,54,077
7235,2564,"Preston County, WV",0,1,1,2006,54,077
7419,2225,"Preston County, WV",0,1,2,2006,54,077
2198,1474,"Preston County, WV",1,1,2,2006,54,077
8483,2247,"Preston County, WV",0,2,0,2006,54,077
2148,1321,"Preston County, WV",1,2,0,2006,54,077
4189,1176,"Preston County, WV",0,2,1,2006,54,077
1012,659,"Preston County, WV",1,2,1,2006,54,077
4294,1071,"Preston County, WV",0,2,2,2006,54,077
1136,662,"Preston County, WV",1,2,2,2006,54,077
5922,785,"Preston County, WV",0,4,0,2006,54,077
2815,513,"Preston County, WV",1,4,0,2006,54,077
41111,7743,"Putnam County, WV",0,0,0,2006,54,079
7397,4797,"Putnam County, WV",1,0,0,2006,54,079
20484,3999,"Putnam County, WV",0,0,1,2006,54,079
3379,2129,"Putnam County, WV",1,0,1,2006,54,079
20627,3744,"Putnam County, WV",0,0,2,2006,54,079
4019,2668,"Putnam County, WV",1,0,2,2006,54,079
29213,6633,"Putnam County, WV",0,1,0,2006,54,079
4060,4072,"Putnam County, WV",1,1,0,2006,54,079
14321,3439,"Putnam County, WV",0,1,1,2006,54,079
1686,1770,"Putnam County, WV",1,1,1,2006,54,079
14892,3194,"Putnam County, WV",0,1,2,2006,54,079
2373,2301,"Putnam County, WV",1,1,2,2006,54,079
17081,3070,"Putnam County, WV",0,2,0,2006,54,079
1941,1941,"Putnam County, WV",1,2,0,2006,54,079
8307,1546,"Putnam County, WV",0,2,1,2006,54,079
833,898,"Putnam County, WV",1,2,1,2006,54,079
8774,1523,"Putnam County, WV",0,2,2,2006,54,079
1108,1043,"Putnam County, WV",1,2,2,2006,54,079
12583,1203,"Putnam County, WV",0,4,0,2006,54,079
3434,768,"Putnam County, WV",1,4,0,2006,54,079
54237,9973,"Raleigh County, WV",0,0,0,2006,54,081
18650,5838,"Raleigh County, WV",1,0,0,2006,54,081
26460,5247,"Raleigh County, WV",0,0,1,2006,54,081
8660,2771,"Raleigh County, WV",1,0,1,2006,54,081
11252,5148,"Raleigh County, WV",1,1,0,2006,54,081
27777,4726,"Raleigh County, WV",0,0,2,2006,54,081
9989,3066,"Raleigh County, WV",1,0,2,2006,54,081
39094,8759,"Raleigh County, WV",0,1,0,2006,54,081
18761,4643,"Raleigh County, WV",0,1,1,2006,54,081
4959,2439,"Raleigh County, WV",1,1,1,2006,54,081
20332,4117,"Raleigh County, WV",0,1,2,2006,54,081
6293,2709,"Raleigh County, WV",1,1,2,2006,54,081
22887,4021,"Raleigh County, WV",0,2,0,2006,54,081
5995,2396,"Raleigh County, WV",1,2,0,2006,54,081
11074,2035,"Raleigh County, WV",0,2,1,2006,54,081
2762,1095,"Raleigh County, WV",1,2,1,2006,54,081
11813,1986,"Raleigh County, WV",0,2,2,2006,54,081
3232,1301,"Raleigh County, WV",1,2,2,2006,54,081
15909,1350,"Raleigh County, WV",0,4,0,2006,54,081
7616,743,"Raleigh County, WV",1,4,0,2006,54,081
18547,4242,"Randolph County, WV",0,0,0,2006,54,083
7030,2545,"Randolph County, WV",1,0,0,2006,54,083
9183,2236,"Randolph County, WV",0,0,1,2006,54,083
3332,1211,"Randolph County, WV",1,0,1,2006,54,083
9364,2006,"Randolph County, WV",0,0,2,2006,54,083
3697,1334,"Randolph County, WV",1,0,2,2006,54,083
13136,3707,"Randolph County, WV",0,1,0,2006,54,083
4191,2206,"Randolph County, WV",1,1,0,2006,54,083
6405,1948,"Randolph County, WV",0,1,1,2006,54,083
1870,1026,"Randolph County, WV",1,1,1,2006,54,083
6731,1758,"Randolph County, WV",0,1,2,2006,54,083
2321,1179,"Randolph County, WV",1,1,2,2006,54,083
7956,1683,"Randolph County, WV",0,2,0,2006,54,083
2338,961,"Randolph County, WV",1,2,0,2006,54,083
3919,861,"Randolph County, WV",0,2,1,2006,54,083
1061,437,"Randolph County, WV",1,2,1,2006,54,083
4037,822,"Randolph County, WV",0,2,2,2006,54,083
1277,525,"Randolph County, WV",1,2,2,2006,54,083
5687,595,"Randolph County, WV",0,4,0,2006,54,083
2938,369,"Randolph County, WV",1,4,0,2006,54,083
6753,1972,"Ritchie County, WV",0,0,0,2006,54,085
3366,940,"Ritchie County, WV",0,0,2,2006,54,085
2378,1290,"Ritchie County, WV",1,0,0,2006,54,085
3387,1032,"Ritchie County, WV",0,0,1,2006,54,085
1115,621,"Ritchie County, WV",1,0,1,2006,54,085
1263,669,"Ritchie County, WV",1,0,2,2006,54,085
4851,1697,"Ritchie County, WV",0,1,0,2006,54,085
1414,1098,"Ritchie County, WV",1,1,0,2006,54,085
2407,892,"Ritchie County, WV",0,1,1,2006,54,085
615,523,"Ritchie County, WV",1,1,1,2006,54,085
2444,805,"Ritchie County, WV",0,1,2,2006,54,085
798,575,"Ritchie County, WV",1,1,2,2006,54,085
2952,830,"Ritchie County, WV",0,2,0,2006,54,085
780,534,"Ritchie County, WV",1,2,0,2006,54,085
1481,425,"Ritchie County, WV",0,2,1,2006,54,085
365,255,"Ritchie County, WV",1,2,1,2006,54,085
1471,405,"Ritchie County, WV",0,2,2,2006,54,085
414,280,"Ritchie County, WV",1,2,2,2006,54,085
1998,303,"Ritchie County, WV",0,4,0,2006,54,085
998,209,"Ritchie County, WV",1,4,0,2006,54,085
10722,2183,"Roane County, WV",0,0,0,2006,54,087
4513,1340,"Roane County, WV",1,0,0,2006,54,087
5312,1208,"Roane County, WV",0,0,1,2006,54,087
2150,705,"Roane County, WV",1,0,1,2006,54,087
5410,974,"Roane County, WV",0,0,2,2006,54,087
2363,635,"Roane County, WV",1,0,2,2006,54,087
7813,1939,"Roane County, WV",0,1,0,2006,54,087
2840,1191,"Roane County, WV",1,1,0,2006,54,087
3828,1085,"Roane County, WV",0,1,1,2006,54,087
1300,628,"Roane County, WV",1,1,1,2006,54,087
3986,854,"Roane County, WV",0,1,2,2006,54,087
1540,563,"Roane County, WV",1,1,2,2006,54,087
4508,830,"Roane County, WV",0,2,0,2006,54,087
1498,513,"Roane County, WV",1,2,0,2006,54,087
2185,456,"Roane County, WV",0,2,1,2006,54,087
718,283,"Roane County, WV",1,2,1,2006,54,087
2324,374,"Roane County, WV",0,2,2,2006,54,087
781,230,"Roane County, WV",1,2,2,2006,54,087
3075,266,"Roane County, WV",0,4,0,2006,54,087
3805,907,"Summers County, WV",0,0,1,2006,54,089
1736,160,"Roane County, WV",1,4,0,2006,54,087
7646,1697,"Summers County, WV",0,0,0,2006,54,089
3627,1029,"Summers County, WV",1,0,0,2006,54,089
1730,504,"Summers County, WV",1,0,1,2006,54,089
3842,790,"Summers County, WV",0,0,2,2006,54,089
1897,526,"Summers County, WV",1,0,2,2006,54,089
5662,1510,"Summers County, WV",0,1,0,2006,54,089
2385,906,"Summers County, WV",1,1,0,2006,54,089
2792,811,"Summers County, WV",0,1,1,2006,54,089
1105,441,"Summers County, WV",1,1,1,2006,54,089
2871,699,"Summers County, WV",0,1,2,2006,54,089
1280,465,"Summers County, WV",1,1,2,2006,54,089
3571,758,"Summers County, WV",0,2,0,2006,54,089
1395,444,"Summers County, WV",1,2,0,2006,54,089
1759,395,"Summers County, WV",0,2,1,2006,54,089
673,217,"Summers County, WV",1,2,1,2006,54,089
1812,363,"Summers County, WV",0,2,2,2006,54,089
723,227,"Summers County, WV",1,2,2,2006,54,089
2083,207,"Summers County, WV",0,4,0,2006,54,089
1285,135,"Summers County, WV",1,4,0,2006,54,089
10892,2528,"Taylor County, WV",0,0,0,2006,54,091
3689,1662,"Taylor County, WV",1,0,0,2006,54,091
5431,1324,"Taylor County, WV",0,0,1,2006,54,091
1765,803,"Taylor County, WV",1,0,1,2006,54,091
5461,1203,"Taylor County, WV",0,0,2,2006,54,091
1924,859,"Taylor County, WV",1,0,2,2006,54,091
7932,2229,"Taylor County, WV",0,1,0,2006,54,091
2179,1450,"Taylor County, WV",1,1,0,2006,54,091
